"f" "voor" "ref" "hyp"
"2258" "02092021_result.TextGrid" 57 "ka" "####"
"2259" "02092021_result.TextGrid" 57 "inimestel" "####"
"2260" "02092021_result.TextGrid" 57 "nagu" "####"
"2261" "02092021_result.TextGrid" 57 "noh" "####"
"2262" "02092021_result.TextGrid" 57 "et" "####"
"2263" "02092021_result.TextGrid" 57 "sa" "####"
"2264" "02092021_result.TextGrid" 57 "ei" "####"
"2265" "02092021_result.TextGrid" 57 "pea" "####"
"2266" "02092021_result.TextGrid" 58 "uuesti" "uuesti"
"2267" "02092021_result.TextGrid" 58 "tõestama" "tõestama"
"2268" "02092021_result.TextGrid" 58 "hakkama" "hakkama"
"2269" "02092021_result.TextGrid" 58 "vaid" "vaid"
"2270" "02092021_result.TextGrid" 58 "et" "et"
"2271" "02092021_result.TextGrid" 58 "inimestel" "inimestel"
"2272" "02092021_result.TextGrid" 58 "on" "on"
"2273" "02092021_result.TextGrid" 58 "nagu" "nagu"
"2274" "02092021_result.TextGrid" 58 "juba" "juba"
"2275" "02092021_result.TextGrid" 58 "näha" "näha"
"2276" "02092021_result.TextGrid" 58 "näe" "näe"
"2277" "02092021_result.TextGrid" 58 "see" "see"
"2278" "02092021_result.TextGrid" 58 "tegija" "tegija"
"2279" "02092021_result.TextGrid" 58 "vend" "vend"
"2280" "02092021_result.TextGrid" 58 "on" "on"
"2281" "02092021_result.TextGrid" 58 "ka" "ka"
"2282" "02092021_result.TextGrid" 58 "homo" "homo"
"2283" "02092021_result.TextGrid" 58 "et" "et"
"2284" "02092021_result.TextGrid" 58 "et" "et"
"2285" "02092021_result.TextGrid" 58 "jah" "####"
"2286" "02092021_result.TextGrid" 58 "mul" "####"
"2287" "02092021_result.TextGrid" 58 "see" "####"
"2288" "02092021_result.TextGrid" 58 "on" "jah"
"2289" "02092021_result.TextGrid" 58 "see" "see"
"2290" "02092021_result.TextGrid" 58 "on" "####"
"2291" "02092021_result.TextGrid" 58 "nagu" "on"
"2292" "02092021_result.TextGrid" 58 "nagu" "nagu"
"2293" "02092021_result.TextGrid" 58 "üks" "üks"
"2294" "02092021_result.TextGrid" 58 "asi" "####"
"2295" "02092021_result.TextGrid" 58 "et" "asi"
"2296" "02092021_result.TextGrid" 58 "et" "et"
"2297" "02092021_result.TextGrid" 58 "neid" "neid"
"2298" "02092021_result.TextGrid" 58 "inimesi" "inimesi"
"2299" "02092021_result.TextGrid" 58 "####" "tihtipeale"
"2300" "02092021_result.TextGrid" 58 "tihtipeale" "saime"
"2301" "02092021_result.TextGrid" 59 "aga" "aga"
"2302" "02092021_result.TextGrid" 59 "samas" "samas"
"2303" "02092021_result.TextGrid" 59 "jah" "jah"
"2304" "02092021_result.TextGrid" 59 "siin" "siin"
"2305" "02092021_result.TextGrid" 59 "tulebki" "tulebki"
"2306" "02092021_result.TextGrid" 59 "see" "see"
"2307" "02092021_result.TextGrid" 59 "et" "et"
"2308" "02092021_result.TextGrid" 59 "et" "et"
"2309" "02092021_result.TextGrid" 59 "kui" "kui"
"2310" "02092021_result.TextGrid" 59 "palju" "palju"
"2311" "02092021_result.TextGrid" 59 "noh" "noh"
"2312" "02092021_result.TextGrid" 59 "on" "on"
"2313" "02092021_result.TextGrid" 59 "see" "see"
"2314" "02092021_result.TextGrid" 59 "inimese" "inimese"
"2315" "02092021_result.TextGrid" 59 "enda" "enda"
"2316" "02092021_result.TextGrid" 59 "isiklik" "isiklik"
"2317" "02092021_result.TextGrid" 59 "valik" "valik"
"2318" "02092021_result.TextGrid" 59 "versus" "versus"
"2319" "02092021_result.TextGrid" 59 "siis" "siis"
"2320" "02092021_result.TextGrid" 59 "see" "see"
"2321" "02092021_result.TextGrid" 59 "mis" "mis"
"2322" "02092021_result.TextGrid" 59 "tuleb" "tuleb"
"2323" "02092021_result.TextGrid" 59 "see" "see"
"2324" "02092021_result.TextGrid" 59 "kogukond" "kogukond"
"2325" "02092021_result.TextGrid" 59 "siis" "siis"
"2326" "02092021_result.TextGrid" 59 "kas" "kas"
"2327" "02092021_result.TextGrid" 59 "sa" "sa"
"2328" "02092021_result.TextGrid" 59 "pead" "pead"
"2329" "02092021_result.TextGrid" 59 "tegema" "tegema"
"2330" "02092021_result.TextGrid" 59 "mingeid" "mingeid"
"2331" "02092021_result.TextGrid" 59 "asju" "asju"
"2332" "02092021_result.TextGrid" 59 "ka" "ka"
"2333" "02092021_result.TextGrid" 59 "kogukonna" "kogukonna"
"2334" "02092021_result.TextGrid" 59 "hüvaks" "####"
"2335" "02092021_result.TextGrid" 59 "minu" "####"
"2336" "02092021_result.TextGrid" 59 "jaoks" "####"
"2337" "02092021_result.TextGrid" 59 "see" "####"
"2338" "02092021_result.TextGrid" 59 "tegelikult" "####"
"2339" "02092021_result.TextGrid" 60 "see" "see"
"2340" "02092021_result.TextGrid" 60 "on" "on"
"2341" "02092021_result.TextGrid" 60 "julgustav" "julgustav"
"2342" "02092021_result.TextGrid" 60 "aga" "aga"
"2343" "02092021_result.TextGrid" 60 "aga" "####"
"2344" "02092021_result.TextGrid" 60 "m" "aga"
"2345" "02092021_result.TextGrid" 60 "see" "see"
"2346" "02092021_result.TextGrid" 60 "on" "on"
"2347" "02092021_result.TextGrid" 60 "siit" "siit"
"2348" "02092021_result.TextGrid" 60 "on" "tun"
"2349" "02092021_result.TextGrid" 60 "üks" "üks"
"2350" "02092021_result.TextGrid" 60 "teine" "teine"
"2351" "02092021_result.TextGrid" 60 "teema" "teema"
"2352" "02092021_result.TextGrid" 60 "mis" "mis"
"2353" "02092021_result.TextGrid" 60 "on" "on"
"2354" "02092021_result.TextGrid" 60 "mind" "mind"
"2355" "02092021_result.TextGrid" 60 "nagu" "nagu"
"2356" "02092021_result.TextGrid" 60 "huvitanud" "huvitanud"
"2357" "02092021_result.TextGrid" 60 "millest" "minuarust"
"2358" "02092021_result.TextGrid" 60 "on" "on"
"2359" "02092021_result.TextGrid" 60 "veits" "veits"
"2360" "02092021_result.TextGrid" 60 "vist" "vist"
"2361" "02092021_result.TextGrid" 60 "räägitud" "räägitud"
"2362" "02092021_result.TextGrid" 60 "aga" "aga"
"2363" "02092021_result.TextGrid" 60 "aga" "aga"
"2364" "02092021_result.TextGrid" 60 "just" "just"
"2365" "02092021_result.TextGrid" 60 "see" "see"
"2366" "02092021_result.TextGrid" 60 "et" "et"
"2367" "02092021_result.TextGrid" 60 "kuidas" "kuidas"
"2368" "02092021_result.TextGrid" 60 "nagu" "nagu"
"2369" "02092021_result.TextGrid" 60 "pandeemia" "pandeemia"
"2370" "02092021_result.TextGrid" 60 "ajal" "aal"
"2371" "02092021_result.TextGrid" 60 "inimesed" "inimesed"
"2372" "02092021_result.TextGrid" 60 "on" "on"
"2373" "02092021_result.TextGrid" 60 "saanud" "saanud"
"2374" "02092021_result.TextGrid" 60 "selle" "selle"
"2375" "02092021_result.TextGrid" 60 "võimaluse" "####"
"2376" "02092021_result.TextGrid" 60 "mhmh" "võimaluse"
"2377" "02092021_result.TextGrid" 60 "enda" "enda"
"2378" "02092021_result.TextGrid" 60 "identiteeti" "identiteeti"
"2379" "02092021_result.TextGrid" 60 "arvutada" "arvutada"
"2380" "02092021_result.TextGrid" 60 "mida" "mida"
"2381" "02092021_result.TextGrid" 60 "ka" "ka"
"2382" "02092021_result.TextGrid" 60 "elliot" "elliot"
"2383" "02092021_result.TextGrid" 60 "enda" "enda"
"2384" "02092021_result.TextGrid" 60 "intervjuus" "intervjuus"
"2385" "02092021_result.TextGrid" 60 "ütles" "ütles"
"2386" "02092021_result.TextGrid" 60 "ja" "ja"
"2387" "02092021_result.TextGrid" 60 "mida" "mida"
"2388" "02092021_result.TextGrid" 60 "ka" "ka"
"2389" "02092021_result.TextGrid" 60 "mingil" "mingil"
"2390" "02092021_result.TextGrid" 60 "määral" "määral"
"2391" "02092021_result.TextGrid" 60 "mina" "mina"
"2392" "02092021_result.TextGrid" 60 "isiklikult" "isiklikult"
"2393" "02092021_result.TextGrid" 60 "tundsin" "tundsin"
"2394" "02092021_result.TextGrid" 60 "sest" "siis"
"2395" "02092021_result.TextGrid" 60 "ma" "ma"
"2396" "02092021_result.TextGrid" 60 "tulin" "tulin"
"2397" "02092021_result.TextGrid" 60 "ka" "ka"
"2398" "02092021_result.TextGrid" 60 "nagu" "nagu"
"2399" "02092021_result.TextGrid" 60 "võibolla" "võibolla"
"2400" "02092021_result.TextGrid" 60 "####" "nagu"
"2401" "02092021_result.TextGrid" 60 "nagu" "mitte"
"2402" "02092021_result.TextGrid" 60 "mittebinaarsena" "pinaarsena"
"2403" "02092021_result.TextGrid" 60 "kapist" "kapist"
"2404" "02092021_result.TextGrid" 60 "välja" "välja"
"2405" "02092021_result.TextGrid" 60 "alles" "alles"
"2406" "02092021_result.TextGrid" 60 "nüüd" "nüüd"
"2407" "02092021_result.TextGrid" 60 "kaks" "kaks"
"2408" "02092021_result.TextGrid" 60 "tuhat" "tuhat"
"2409" "02092021_result.TextGrid" 60 "kakskümmend" "kakskümmend"
"2410" "02092021_result.TextGrid" 60 "sügisel" "sügisel"
"2411" "02092021_result.TextGrid" 60 "sest" "####"
"2412" "02092021_result.TextGrid" 60 "et" "sest"
"2413" "02092021_result.TextGrid" 60 "noh" "noh"
"2414" "02092021_result.TextGrid" 60 "esiteks" "esiteks"
"2415" "02092021_result.TextGrid" 60 "mul" "mul"
"2416" "02092021_result.TextGrid" 60 "oli" "oli"
"2417" "02092021_result.TextGrid" 60 "nagu" "nagu"
"2418" "02092021_result.TextGrid" 60 "pandeemial" "pandeemial"
"2419" "02092021_result.TextGrid" 60 "seda" "seda"
"2420" "02092021_result.TextGrid" 60 "aega" "aega"
"2421" "02092021_result.TextGrid" 60 "et" "et"
"2422" "02092021_result.TextGrid" 60 "selliste" "####"
"2423" "02092021_result.TextGrid" 60 "asjade" "selliste"
"2424" "02092021_result.TextGrid" 60 "peale" "asjadele"
"2425" "02092021_result.TextGrid" 60 "mõelda" "mõelda"
"2426" "02092021_result.TextGrid" 60 "et" "et"
"2427" "02092021_result.TextGrid" 60 "enne" "enne"
"2428" "02092021_result.TextGrid" 60 "nagu" "nagu"
"2429" "02092021_result.TextGrid" 60 "nagu" "nagu"
"2430" "02092021_result.TextGrid" 60 "literally" "literali"
"2431" "02092021_result.TextGrid" 60 "ma" "ma"
"2432" "02092021_result.TextGrid" 60 "olin" "olin"
"2433" "02092021_result.TextGrid" 60 "lihtsalt" "lihtsalt"
"2434" "02092021_result.TextGrid" 60 "mingi" "mingi"
"2435" "02092021_result.TextGrid" 60 "okei" "okei"
"2436" "02092021_result.TextGrid" 60 "mingi" "mingi"
"2437" "02092021_result.TextGrid" 60 "värk" "värk"
"2438" "02092021_result.TextGrid" 60 "selle" "####"
"2439" "02092021_result.TextGrid" 60 "s" "selle"
"2440" "02092021_result.TextGrid" 60 "nagu" "nagu"
"2441" "02092021_result.TextGrid" 60 "sooga" "sooga"
"2442" "02092021_result.TextGrid" 60 "on" "on"
"2443" "02092021_result.TextGrid" 60 "aga" "aga"
"2444" "02092021_result.TextGrid" 60 "mul" "mul"
"2445" "02092021_result.TextGrid" 60 "ei" "ei"
"2446" "02092021_result.TextGrid" 60 "ole" "ole"
"2447" "02092021_result.TextGrid" 60 "praegu" "praegu"
"2448" "02092021_result.TextGrid" 60 "aega" "aega"
"2449" "02092021_result.TextGrid" 60 "selle" "selle"
"2450" "02092021_result.TextGrid" 60 "jaoks" "jaoks"
"2451" "02092021_result.TextGrid" 60 "siis" "siis"
"2452" "02092021_result.TextGrid" 60 "ma" "ma"
"2453" "02092021_result.TextGrid" 60 "nagu" "####"
"2454" "02092021_result.TextGrid" 60 "tükk" "####"
"2455" "02092021_result.TextGrid" 60 "aega" "nagu"
"2456" "02092021_result.TextGrid" 60 "lükkasin" "lükkasin"
"2457" "02092021_result.TextGrid" 60 "edasi" "edasi"
"2458" "02092021_result.TextGrid" 60 "et" "et"
"2459" "02092021_result.TextGrid" 60 "aa" "aa"
"2460" "02092021_result.TextGrid" 60 "et" "et"
"2461" "02092021_result.TextGrid" 60 "praegu" "praegu"
"2462" "02092021_result.TextGrid" 60 "ma" "ma"
"2463" "02092021_result.TextGrid" 60 "pean" "pean"
"2464" "02092021_result.TextGrid" 60 "mingi" "mingi"
"2465" "02092021_result.TextGrid" 60 "eksamiks" "eksamiks"
"2466" "02092021_result.TextGrid" 60 "õppima" "õppima"
"2467" "02092021_result.TextGrid" 60 "praegu" "praegu"
"2468" "02092021_result.TextGrid" 60 "pean" "pean"
"2469" "02092021_result.TextGrid" 60 "seda" "seda"
"2470" "02092021_result.TextGrid" 60 "tegema" "tegema"
"2471" "02092021_result.TextGrid" 60 "siuke" "siuke"
"2472" "02092021_result.TextGrid" 60 "korralik" "####"
"2473" "02092021_result.TextGrid" 60 "prokras" "korralik"
"2474" "02092021_result.TextGrid" 60 "prokrastineerimine" "prokrestineerimine"
"2475" "02092021_result.TextGrid" 60 "ma" "ma"
"2476" "02092021_result.TextGrid" 60 "arvan" "arvan"
"2477" "02092021_result.TextGrid" 60 "et" "et"
"2478" "02092021_result.TextGrid" 60 "lõppkokkuvõttes" "lõppkokkuvõttes"
"2479" "02092021_result.TextGrid" 60 "me" "me"
"2480" "02092021_result.TextGrid" 60 "peakski" "peakski"
"2481" "02092021_result.TextGrid" 60 "siis" "siis"
"2482" "02092021_result.TextGrid" 60 "lihtsalt" "lihtsalt"
"2483" "02092021_result.TextGrid" 60 "süüdistama" "süüdistama"
"2484" "02092021_result.TextGrid" 60 "kapitalismi" "kapitalismi"
"2485" "02092021_result.TextGrid" 60 "kõiges" "####"
"2486" "02092021_result.TextGrid" 60 "lets" "####"
"2487" "02092021_result.TextGrid" 60 "do" "####"
"2488" "02092021_result.TextGrid" 60 "it" "####"
"2489" "02092021_result.TextGrid" 60 "jaa" "####"
"2490" "02092021_result.TextGrid" 60 "jaa" "####"
"2491" "02092021_result.TextGrid" 60 "lets" "####"
"2492" "02092021_result.TextGrid" 60 "do" "####"
"2493" "02092021_result.TextGrid" 60 "it" "####"
"2494" "02092021_result.TextGrid" 61 "ei" "ei"
"2495" "02092021_result.TextGrid" 61 "no" "####"
"2496" "02092021_result.TextGrid" 61 "just" "####"
"2497" "02092021_result.TextGrid" 61 "ei" "ei"
"2498" "02092021_result.TextGrid" 61 "noh" "####"
"2499" "02092021_result.TextGrid" 61 "see" "see"
"2500" "02092021_result.TextGrid" 61 "ongi" "ongi"
"2501" "02092021_result.TextGrid" 61 "et" "et"
"2502" "02092021_result.TextGrid" 61 "kui" "kui"
"2503" "02092021_result.TextGrid" 61 "sa" "sa"
"2504" "02092021_result.TextGrid" 61 "oled" "oled"
"2505" "02092021_result.TextGrid" 61 "väga" "väga"
"2506" "02092021_result.TextGrid" 61 "busy" "pisi"
"2507" "02092021_result.TextGrid" 61 "aga" "aga"
"2508" "02092021_result.TextGrid" 61 "nagu" "nagu"
"2509" "02092021_result.TextGrid" 61 "noh" "noh"
"2510" "02092021_result.TextGrid" 61 "et" "et"
"2511" "02092021_result.TextGrid" 61 "see" "####"
"2512" "02092021_result.TextGrid" 61 "üks" "üks"
"2513" "02092021_result.TextGrid" 61 "on" "on"
"2514" "02092021_result.TextGrid" 61 "see" "see"
"2515" "02092021_result.TextGrid" 61 "kapitalism" "kapitalism"
"2516" "02092021_result.TextGrid" 61 "et" "et"
"2517" "02092021_result.TextGrid" 61 "sul" "sul"
"2518" "02092021_result.TextGrid" 61 "ei" "ei"
"2519" "02092021_result.TextGrid" 61 "ole" "ole"
"2520" "02092021_result.TextGrid" 61 "aega" "aega"
"2521" "02092021_result.TextGrid" 61 "nagu" "nagu"
"2522" "02092021_result.TextGrid" 61 "reflekteerida" "reflekteerida"
"2523" "02092021_result.TextGrid" 61 "enese" "####"
"2524" "02092021_result.TextGrid" 61 "üle" "enne"
"2525" "02092021_result.TextGrid" 61 "sest" "sulle"
"2526" "02092021_result.TextGrid" 61 "sa" "sa"
"2527" "02092021_result.TextGrid" 61 "pidevalt" "pidevalt"
"2528" "02092021_result.TextGrid" 61 "noh" "noh"
"2529" "02092021_result.TextGrid" 61 "oled" "oled"
"2530" "02092021_result.TextGrid" 61 "üle" "üle"
"2531" "02092021_result.TextGrid" 61 "koormatud" "koormatud"
"2532" "02092021_result.TextGrid" 61 "ja" "ja"
"2533" "02092021_result.TextGrid" 61 "väsinud" "väsinud"
"2534" "02092021_result.TextGrid" 61 "ja" "ja"
"2535" "02092021_result.TextGrid" 62 "ühiskond" "ühiskond"
"2536" "02092021_result.TextGrid" 62 "nõuab" "nõuab"
"2537" "02092021_result.TextGrid" 62 "produktiivsust" "produktiivsust"
"2538" "02092021_result.TextGrid" 62 "aga" "aga"
"2539" "02092021_result.TextGrid" 62 "ma" "ma"
"2540" "02092021_result.TextGrid" 62 "arvan" "arvan"
"2541" "02092021_result.TextGrid" 62 "et" "et"
"2542" "02092021_result.TextGrid" 62 "teine" "teine"
"2543" "02092021_result.TextGrid" 62 "asi" "asi"
"2544" "02092021_result.TextGrid" 62 "on" "on"
"2545" "02092021_result.TextGrid" 62 "ka" "ka"
"2546" "02092021_result.TextGrid" 62 "see" "see"
"2547" "02092021_result.TextGrid" 62 "et" "et"
"2548" "02092021_result.TextGrid" 62 "noh" "noh"
"2549" "02092021_result.TextGrid" 62 "see" "see"
"2550" "02092021_result.TextGrid" 62 "isolatsioonis" "isolatsioonis"
"2551" "02092021_result.TextGrid" 62 "olles" "olles"
"2552" "02092021_result.TextGrid" 62 "see" "see"
"2553" "02092021_result.TextGrid" 62 "et" "et"
"2554" "02092021_result.TextGrid" 62 "kui" "kui"
"2555" "02092021_result.TextGrid" 62 "sa" "sa"
"2556" "02092021_result.TextGrid" 62 "oledki" "oledki"
"2557" "02092021_result.TextGrid" 62 "ainult" "andnud"
"2558" "02092021_result.TextGrid" 62 "nagu" "nagu"
"2559" "02092021_result.TextGrid" 62 "üksinda" "üksinda"
"2560" "02092021_result.TextGrid" 62 "või" "või"
"2561" "02092021_result.TextGrid" 62 "siis" "siis"
"2562" "02092021_result.TextGrid" 62 "kui" "kui"
"2563" "02092021_result.TextGrid" 62 "ma" "ma"
"2564" "02092021_result.TextGrid" 62 "näiteks" "näiteks"
"2565" "02092021_result.TextGrid" 62 "ühikas" "mis"
"2566" "02092021_result.TextGrid" 62 "olingi" "olingi"
"2567" "02092021_result.TextGrid" 62 "ainult" "olnud"
"2568" "02092021_result.TextGrid" 62 "mingi" "mingi"
"2569" "02092021_result.TextGrid" 62 "paari" "paari"
"2570" "02092021_result.TextGrid" 62 "kolme" "kolme"
"2571" "02092021_result.TextGrid" 62 "sõbraga" "sõbraga"
"2572" "02092021_result.TextGrid" 62 "on" "on"
"2573" "02092021_result.TextGrid" 62 "ju" "ju"
"2574" "02092021_result.TextGrid" 62 "kes" "kes"
"2575" "02092021_result.TextGrid" 62 "kõik" "kõik"
"2576" "02092021_result.TextGrid" 62 "olid" "olid"
"2577" "02092021_result.TextGrid" 62 "ka" "ka"
"2578" "02092021_result.TextGrid" 62 "kväärid" "käärid"
"2579" "02092021_result.TextGrid" 62 "et" "et"
"2580" "02092021_result.TextGrid" 62 "siis" "siis"
"2581" "02092021_result.TextGrid" 62 "sul" "sul"
"2582" "02092021_result.TextGrid" 62 "nagu" "nagu"
"2583" "02092021_result.TextGrid" 62 "lähebki" "lähebki"
"2584" "02092021_result.TextGrid" 62 "see" "see"
"2585" "02092021_result.TextGrid" 62 "meelest" "meelest"
"2586" "02092021_result.TextGrid" 62 "ära" "ära"
"2587" "02092021_result.TextGrid" 62 "et" "et"
"2588" "02092021_result.TextGrid" 62 "võibolla" "võibolla"
"2589" "02092021_result.TextGrid" 62 "et" "et"
"2590" "02092021_result.TextGrid" 62 "väljas" "väljas"
"2591" "02092021_result.TextGrid" 62 "on" "on"
"2592" "02092021_result.TextGrid" 62 "ka" "ka"
"2593" "02092021_result.TextGrid" 62 "inimesi" "inimesi"
"2594" "02092021_result.TextGrid" 62 "kes" "kes"
"2595" "02092021_result.TextGrid" 62 "ei" "ei"
"2596" "02092021_result.TextGrid" 62 "ole" "ole"
"2597" "02092021_result.TextGrid" 62 "ja" "ja"
"2598" "02092021_result.TextGrid" 62 "sul" "sul"
"2599" "02092021_result.TextGrid" 62 "on" "on"
"2600" "02092021_result.TextGrid" 62 "rohkem" "rohkem"
"2601" "02092021_result.TextGrid" 62 "seda" "seda"
"2602" "02092021_result.TextGrid" 62 "nagu" "nagu"
"2603" "02092021_result.TextGrid" 62 "julgust" "julgust"
"2604" "02092021_result.TextGrid" 62 "ennast" "ennast"
"2605" "02092021_result.TextGrid" 62 "avastada" "avastada"
"2606" "02092021_result.TextGrid" 62 "või" "või"
"2607" "02092021_result.TextGrid" 62 "et" "et"
"2608" "02092021_result.TextGrid" 62 "nagu" "nagu"
"2609" "02092021_result.TextGrid" 62 "või" "või"
"2610" "02092021_result.TextGrid" 62 "või" "või"
"2611" "02092021_result.TextGrid" 62 "siis" "siis"
"2612" "02092021_result.TextGrid" 62 "julgust" "julgust"
"2613" "02092021_result.TextGrid" 62 "olla" "olla"
"2614" "02092021_result.TextGrid" 62 "see" "see"
"2615" "02092021_result.TextGrid" 62 "kes" "kes"
"2616" "02092021_result.TextGrid" 62 "sa" "sa"
"2617" "02092021_result.TextGrid" 62 "oled" "oled"
"2618" "02092021_result.TextGrid" 63 "mis" "mis"
"2619" "02092021_result.TextGrid" 63 "ja" "ja"
"2620" "02092021_result.TextGrid" 63 "nüüd" "nüüd"
"2621" "02092021_result.TextGrid" 63 "siit" "siit"
"2622" "02092021_result.TextGrid" 63 "edasi" "edasi"
"2623" "02092021_result.TextGrid" 63 "minnes" "minnes"
"2624" "02092021_result.TextGrid" 63 "mis" "mis"
"2625" "02092021_result.TextGrid" 63 "mul" "####"
"2626" "02092021_result.TextGrid" 63 "vähemalt" "vähemalt"
"2627" "02092021_result.TextGrid" 63 "mulle" "mulle"
"2628" "02092021_result.TextGrid" 63 "tundub" "tundub"
"2629" "02092021_result.TextGrid" 63 "praegu" "praegu"
"2630" "02092021_result.TextGrid" 63 "miks" "miks"
"2631" "02092021_result.TextGrid" 63 "on" "on"
"2632" "02092021_result.TextGrid" 63 "ka" "ka"
"2633" "02092021_result.TextGrid" 63 "see" "see"
"2634" "02092021_result.TextGrid" 63 "trend" "trend"
"2635" "02092021_result.TextGrid" 63 "et" "et"
"2636" "02092021_result.TextGrid" 63 "et" "et"
"2637" "02092021_result.TextGrid" 63 "nüüd" "nüüd"
"2638" "02092021_result.TextGrid" 63 "suvel" "suvel"
"2639" "02092021_result.TextGrid" 63 "on" "on"
"2640" "02092021_result.TextGrid" 63 "kuidagi" "kuidagi"
"2641" "02092021_result.TextGrid" 63 "neid" "neid"
"2642" "02092021_result.TextGrid" 63 "homofoobseid" "homofoobseid"
"2643" "02092021_result.TextGrid" 63 "hatecrimee" "heitgrime"
"2644" "02092021_result.TextGrid" 63 "vägaväga" "vägaväga"
"2645" "02092021_result.TextGrid" 63 "palju" "palju"
"2646" "02092021_result.TextGrid" 63 "olnud" "olnud"
"2647" "02092021_result.TextGrid" 63 "nii" "nii"
"2648" "02092021_result.TextGrid" 63 "eestis" "eestis"
"2649" "02092021_result.TextGrid" 63 "kui" "kui"
"2650" "02092021_result.TextGrid" 63 "ka" "ka"
"2651" "02092021_result.TextGrid" 63 "välismaal" "välismaal"
"2652" "02092021_result.TextGrid" 63 "vähemalt" "vähemalt"
"2653" "02092021_result.TextGrid" 63 "minu" "minu"
"2654" "02092021_result.TextGrid" 63 "minu" "minu"
"2655" "02092021_result.TextGrid" 63 "isiklik" "isiklik"
"2656" "02092021_result.TextGrid" 63 "teooria" "teooria"
"2657" "02092021_result.TextGrid" 63 "ma" "ma"
"2658" "02092021_result.TextGrid" 63 "ei" "ei"
"2659" "02092021_result.TextGrid" 63 "tea" "tea"
"2660" "02092021_result.TextGrid" 63 "kas" "####"
"2661" "02092021_result.TextGrid" 63 "see" "kes"
"2662" "02092021_result.TextGrid" 63 "vastab" "vastab"
"2663" "02092021_result.TextGrid" 63 "lihtsalt" "lihtsa"
"2664" "02092021_result.TextGrid" 63 "tõele" "tõele"
"2665" "02092021_result.TextGrid" 63 "on" "####"
"2666" "02092021_result.TextGrid" 63 "on" "on"
"2667" "02092021_result.TextGrid" 63 "võibolla" "võibolla"
"2668" "02092021_result.TextGrid" 63 "ka" "ka"
"2669" "02092021_result.TextGrid" 63 "see" "see"
"2670" "02092021_result.TextGrid" 63 "et" "et"
"2671" "02092021_result.TextGrid" 63 "pärast" "pärast"
"2672" "02092021_result.TextGrid" 63 "nagu" "nagu"
"2673" "02092021_result.TextGrid" 63 "pandeemiat" "pandeemiat"
"2674" "02092021_result.TextGrid" 63 "ja" "ja"
"2675" "02092021_result.TextGrid" 63 "karantiini" "karantiini"
"2676" "02092021_result.TextGrid" 63 "ja" "ja"
"2677" "02092021_result.TextGrid" 63 "isolatsiooni" "isolatsiooni"
"2678" "02092021_result.TextGrid" 63 "erinevad" "erinevad"
"2679" "02092021_result.TextGrid" 63 "nagu" "nagu"
"2680" "02092021_result.TextGrid" 63 "ühiskonnagrupid" "ühiskonnagrupid"
"2681" "02092021_result.TextGrid" 63 "lõpuks" "lõpuks"
"2682" "02092021_result.TextGrid" 63 "nagu" "nagu"
"2683" "02092021_result.TextGrid" 63 "tulevad" "tulevad"
"2684" "02092021_result.TextGrid" 63 "koos" "koos"
"2685" "02092021_result.TextGrid" 63 "välja" "välja"
"2686" "02092021_result.TextGrid" 63 "jälle" "jälle"
"2687" "02092021_result.TextGrid" 63 "mhmh" "####"
"2688" "02092021_result.TextGrid" 63 "et" "et"
"2689" "02092021_result.TextGrid" 63 "nagu" "nagu"
"2690" "02092021_result.TextGrid" 63 "noh" "noh"
"2691" "02092021_result.TextGrid" 63 "et" "####"
"2692" "02092021_result.TextGrid" 63 "et" "et"
"2693" "02092021_result.TextGrid" 63 "kui" "kui"
"2694" "02092021_result.TextGrid" 63 "kui" "kui"
"2695" "02092021_result.TextGrid" 63 "nad" "nad"
"2696" "02092021_result.TextGrid" 63 "varem" "varem"
"2697" "02092021_result.TextGrid" 63 "ei" "ei"
"2698" "02092021_result.TextGrid" 63 "pidanud" "pidanud"
"2699" "02092021_result.TextGrid" 63 "üksteisega" "üksteisega"
"2700" "02092021_result.TextGrid" 63 "kokku" "kokku"
"2701" "02092021_result.TextGrid" 63 "puutuma" "puutuma"
"2702" "02092021_result.TextGrid" 64 "siis" "siis"
"2703" "02092021_result.TextGrid" 64 "nüüd" "nüüd"
"2704" "02092021_result.TextGrid" 64 "nad" "nad"
"2705" "02092021_result.TextGrid" 64 "näevad" "####"
"2706" "02092021_result.TextGrid" 64 "näevad" "näevad"
"2707" "02092021_result.TextGrid" 64 "jälle" "jälle"
"2708" "02092021_result.TextGrid" 64 "ehk" "ehk"
"2709" "02092021_result.TextGrid" 64 "ongi" "ongi"
"2710" "02092021_result.TextGrid" 64 "et" "et"
"2711" "02092021_result.TextGrid" 64 "kui" "kui"
"2712" "02092021_result.TextGrid" 64 "homofoobid" "homofoobid"
"2713" "02092021_result.TextGrid" 64 "nagu" "nagu"
"2714" "02092021_result.TextGrid" 64 "võibolla" "võibolla"
"2715" "02092021_result.TextGrid" 64 "enne" "enne"
"2716" "02092021_result.TextGrid" 64 "olid" "olid"
"2717" "02092021_result.TextGrid" 64 "nagu" "nagu"
"2718" "02092021_result.TextGrid" 64 "ära" "ära"
"2719" "02092021_result.TextGrid" 64 "harjunud" "harjunud"
"2720" "02092021_result.TextGrid" 64 "et" "et"
"2721" "02092021_result.TextGrid" 64 "nagu" "nagu"
"2722" "02092021_result.TextGrid" 64 "homod" "homod"
"2723" "02092021_result.TextGrid" 64 "ka" "ka"
