"f" "voor" "ref" "hyp"
"1095" "marss_result.TextGrid" 53 "pean" "pean"
"1096" "marss_result.TextGrid" 53 "on" "on"
"1097" "marss_result.TextGrid" 53 "võibolla" "võibolla"
"1098" "marss_result.TextGrid" 53 "rohkem" "rohkem"
"1099" "marss_result.TextGrid" 53 "nagu" "nagu"
"1100" "marss_result.TextGrid" 53 "operatsioonid" "operatsioonid"
"1101" "marss_result.TextGrid" 53 "et" "et"
"1102" "marss_result.TextGrid" 53 "on" "on"
"1103" "marss_result.TextGrid" 53 "võimalik" "võimalik"
"1104" "marss_result.TextGrid" 53 "jah" "jah"
"1105" "marss_result.TextGrid" 53 "teha" "teha"
"1106" "marss_result.TextGrid" 53 "mingeid" "mingeid"
"1107" "marss_result.TextGrid" 53 "asju" "asju"
"1108" "marss_result.TextGrid" 53 "aga" "aga"
"1109" "marss_result.TextGrid" 53 "need" "need"
"1110" "marss_result.TextGrid" 53 "ei" "ei"
"1111" "marss_result.TextGrid" 53 "ole" "ole"
"1112" "marss_result.TextGrid" 53 "otseselt" "otseselt"
"1113" "marss_result.TextGrid" 53 "nagu" "nagu"
"1114" "marss_result.TextGrid" 53 "trans" "####"
"1115" "marss_result.TextGrid" 53 "meditsiinilised" "transmeditsiinilised"
"1116" "marss_result.TextGrid" 53 "operatsioonid" "operatsioonid"
"1117" "marss_result.TextGrid" 53 "vaid" "vaid"
"1118" "marss_result.TextGrid" 53 "need" "need"
"1119" "marss_result.TextGrid" 53 "on" "on"
"1120" "marss_result.TextGrid" 54 "noh" "noh"
"1121" "marss_result.TextGrid" 54 "tähendab" "tähendab"
"1122" "marss_result.TextGrid" 54 "ei" "ei"
"1123" "marss_result.TextGrid" 54 "ole" "ole"
"1124" "marss_result.TextGrid" 54 "sellist" "sellist"
"1125" "marss_result.TextGrid" 54 "ametlikku" "ametlikku"
"1126" "marss_result.TextGrid" 54 "varianti" "varianti"
"1127" "marss_result.TextGrid" 54 "võimalust" "võimalust"
"1128" "marss_result.TextGrid" 54 "ja" "ja"
"1129" "marss_result.TextGrid" 54 "kui" "kui"
"1130" "marss_result.TextGrid" 54 "nagu" "nagu"
"1131" "marss_result.TextGrid" 54 "vaadata" "vaadata"
"1132" "marss_result.TextGrid" 54 "neid" "neid"
"1133" "marss_result.TextGrid" 54 "hindu" "hindu"
"1134" "marss_result.TextGrid" 54 "siis" "siis"
"1135" "marss_result.TextGrid" 55 "siis" "siis"
"1136" "marss_result.TextGrid" 55 "see" "see"
"1137" "marss_result.TextGrid" 55 "see" "see"
"1138" "marss_result.TextGrid" 55 "on" "on"
"1139" "marss_result.TextGrid" 55 "nagu" "nagu"
"1140" "marss_result.TextGrid" 55 "sa" "sa"
"1141" "marss_result.TextGrid" 55 "ei" "ei"
"1142" "marss_result.TextGrid" 55 "pruugi" "pruugi"
"1143" "marss_result.TextGrid" 55 "saada" "saada"
"1144" "marss_result.TextGrid" 55 "seda" "seda"
"1145" "marss_result.TextGrid" 55 "endale" "endale"
"1146" "marss_result.TextGrid" 55 "lubada" "lubada"
"1147" "marss_result.TextGrid" 55 "lihtsalt" "lihtsalt"
"1148" "marss_result.TextGrid" 55 "see" "see"
"1149" "marss_result.TextGrid" 55 "oleneb" "oleneb"
"1150" "marss_result.TextGrid" 55 "sinu" "sinu"
"1151" "marss_result.TextGrid" 55 "enda" "enda"
"1152" "marss_result.TextGrid" 55 "majanduslikust" "majanduslikust"
"1153" "marss_result.TextGrid" 55 "võimekusest" "võimekusest"
"1154" "marss_result.TextGrid" 55 "mitte" "mitte"
"1155" "marss_result.TextGrid" 55 "võimekusest" "võimukesest"
"1156" "marss_result.TextGrid" 55 "aga" "aga"
"1157" "marss_result.TextGrid" 55 "sinu" "sinu"
"1158" "marss_result.TextGrid" 55 "enda" "enda"
"1159" "marss_result.TextGrid" 55 "nagu" "nagu"
"1160" "marss_result.TextGrid" 55 "sellest" "sellest"
"1161" "marss_result.TextGrid" 55 "kust" "kust"
"1162" "marss_result.TextGrid" 55 "sa" "sa"
"1163" "marss_result.TextGrid" 55 "pärit" "pärit"
"1164" "marss_result.TextGrid" 55 "oled" "oled"
"1165" "marss_result.TextGrid" 55 "mis" "mis"
"1166" "marss_result.TextGrid" 55 "on" "on"
"1167" "marss_result.TextGrid" 55 "sinu" "sinu"
"1168" "marss_result.TextGrid" 55 "kes" "kes"
"1169" "marss_result.TextGrid" 55 "on" "on"
"1170" "marss_result.TextGrid" 55 "sinu" "sinu"
"1171" "marss_result.TextGrid" 55 "vanemad" "vanemad"
"1172" "marss_result.TextGrid" 55 "et" "et"
"1173" "marss_result.TextGrid" 55 "et" "et"
"1174" "marss_result.TextGrid" 55 "see" "see"
"1175" "marss_result.TextGrid" 55 "tekitab" "tekitab"
"1176" "marss_result.TextGrid" 55 "nagu" "nagu"
"1177" "marss_result.TextGrid" 55 "klassi" "klassi"
"1178" "marss_result.TextGrid" 55 "klassivahet" "klassivahet"
"1179" "marss_result.TextGrid" 55 "veel" "veel"
"1180" "marss_result.TextGrid" 55 "ja" "ja"
"1181" "marss_result.TextGrid" 55 "nagu" "nagu"
"1182" "marss_result.TextGrid" 55 "need" "need"
"1183" "marss_result.TextGrid" 55 "on" "on"
"1184" "marss_result.TextGrid" 55 "tegelikult" "tegelikult"
"1185" "marss_result.TextGrid" 55 "sellised" "sellised"
"1186" "marss_result.TextGrid" 55 "asjad" "asjad"
"1187" "marss_result.TextGrid" 55 "mis" "mis"
"1188" "marss_result.TextGrid" 55 "ei" "ei"
"1189" "marss_result.TextGrid" 55 "ole" "ole"
"1190" "marss_result.TextGrid" 55 "nagu" "nagu"
"1191" "marss_result.TextGrid" 55 "et" "et"
"1192" "marss_result.TextGrid" 55 "need" "need"
"1193" "marss_result.TextGrid" 55 "et" "et"
"1194" "marss_result.TextGrid" 55 "noh" "noh"
"1195" "marss_result.TextGrid" 55 "see" "see"
"1196" "marss_result.TextGrid" 55 "võiks" "võiks"
"1197" "marss_result.TextGrid" 55 "olla" "olla"
"1198" "marss_result.TextGrid" 55 "sellele" "sellele"
"1199" "marss_result.TextGrid" 55 "transinimesele" "transinimesele"
"1200" "marss_result.TextGrid" 55 "et" "et"
"1201" "marss_result.TextGrid" 55 "et" "et"
"1202" "marss_result.TextGrid" 55 "küll" "küll"
"1203" "marss_result.TextGrid" 55 "võibolla" "võibolla"
"1204" "marss_result.TextGrid" 55 "me" "me"
"1205" "marss_result.TextGrid" 55 "siis" "siis"
"1206" "marss_result.TextGrid" 55 "lubame" "lubame"
"1207" "marss_result.TextGrid" 55 "see" "see"
"1208" "marss_result.TextGrid" 55 "on" "on"
"1209" "marss_result.TextGrid" 55 "nagu" "nagu"
"1210" "marss_result.TextGrid" 55 "eluliselt" "eluliselt"
"1211" "marss_result.TextGrid" 55 "olulised" "olulised"
"1212" "marss_result.TextGrid" 55 "asjad" "asjad"
"1213" "marss_result.TextGrid" 55 "sest" "sest"
"1214" "marss_result.TextGrid" 55 "inimesed" "inimesed"
"1215" "marss_result.TextGrid" 55 "elavad" "elavad"
"1216" "marss_result.TextGrid" 55 "düsfooriaga" "düsfooriaga"
"1217" "marss_result.TextGrid" 55 "ja" "ja"
"1218" "marss_result.TextGrid" 55 "see" "see"
"1219" "marss_result.TextGrid" 55 "nagu" "nagu"
"1220" "marss_result.TextGrid" 55 "võib" "võib"
"1221" "marss_result.TextGrid" 55 "tekitada" "tekitada"
"1222" "marss_result.TextGrid" 55 "üha" "üha"
"1223" "marss_result.TextGrid" 55 "nagu" "nagu"
"1224" "marss_result.TextGrid" 55 "süvenevat" "süvenevat"
"1225" "marss_result.TextGrid" 55 "depressiooni" "depressiooni"
"1226" "marss_result.TextGrid" 55 "ja" "ja"
"1227" "marss_result.TextGrid" 55 "vaimseid" "vaimseid"
"1228" "marss_result.TextGrid" 55 "probleeme" "probleeme"
"1229" "marss_result.TextGrid" 55 "ja" "ja"
"1230" "marss_result.TextGrid" 55 "ja" "ja"
"1231" "marss_result.TextGrid" 55 "ja" "ja"
"1232" "marss_result.TextGrid" 55 "ka" "ka"
"1233" "marss_result.TextGrid" 55 "elukvaliteet" "elukvaliteet"
"1234" "marss_result.TextGrid" 55 "selles" "selles"
"1235" "marss_result.TextGrid" 55 "mõttes" "mõttes"
"1236" "marss_result.TextGrid" 55 "et" "et"
"1237" "marss_result.TextGrid" 55 "sa" "sa"
"1238" "marss_result.TextGrid" 55 "ei" "ei"
"1239" "marss_result.TextGrid" 55 "pruugi" "pruugi"
"1240" "marss_result.TextGrid" 55 "tahta" "tahta"
"1241" "marss_result.TextGrid" 55 "käia" "käia"
"1242" "marss_result.TextGrid" 55 "väljas" "väljas"
"1243" "marss_result.TextGrid" 55 "suhelda" "suhelda"
"1244" "marss_result.TextGrid" 55 "inimestega" "inimestega"
"1245" "marss_result.TextGrid" 55 "üldse" "üldse"
"1246" "marss_result.TextGrid" 55 "nii" "nii"
"1247" "marss_result.TextGrid" 55 "palju" "palju"
"1248" "marss_result.TextGrid" 56 "kui" "kui"
"1249" "marss_result.TextGrid" 56 "kui" "kui"
"1250" "marss_result.TextGrid" 56 "sa" "sa"
"1251" "marss_result.TextGrid" 56 "ei" "ei"
"1252" "marss_result.TextGrid" 56 "tunne" "tunne"
"1253" "marss_result.TextGrid" 56 "nagu" "nagu"
"1254" "marss_result.TextGrid" 56 "enda" "enda"
"1255" "marss_result.TextGrid" 56 "kehas" "kehas"
"1256" "marss_result.TextGrid" 56 "ennast" "ennast"
"1257" "marss_result.TextGrid" 56 "hästi" "hästi"
"1258" "marss_result.TextGrid" 56 "ja" "ja"
"1259" "marss_result.TextGrid" 56 "ja" "ja"
"1260" "marss_result.TextGrid" 56 "nagu" "nagu"
"1261" "marss_result.TextGrid" 56 "see" "see"
"1262" "marss_result.TextGrid" 56 "on" "on"
"1263" "marss_result.TextGrid" 56 "üks" "üks"
"1264" "marss_result.TextGrid" 56 "üks" "üks"
"1265" "marss_result.TextGrid" 56 "suur" "suur"
"1266" "marss_result.TextGrid" 56 "probleem" "probleem"
"1267" "marss_result.TextGrid" 57 "mhmh" "####"
"1268" "marss_result.TextGrid" 57 "jaa" "mhm"
"1269" "marss_result.TextGrid" 57 "mhm" "ja"
"1270" "marss_result.TextGrid" 57 "jaa" "võibolla"
"1271" "marss_result.TextGrid" 57 "võibolla" "võibolla"
"1272" "marss_result.TextGrid" 57 "võibolla" "see"
"1273" "marss_result.TextGrid" 57 "see" "ongi"
"1274" "marss_result.TextGrid" 57 "ongi" "see"
"1275" "marss_result.TextGrid" 57 "see" "et"
"1276" "marss_result.TextGrid" 57 "et" "tegelikult"
"1277" "marss_result.TextGrid" 57 "tegelikult" "kuna"
"1278" "marss_result.TextGrid" 57 "####" "eelkab"
"1279" "marss_result.TextGrid" 57 "kuna" "et"
"1280" "marss_result.TextGrid" 57 "lgbt" "ühingus"
"1281" "marss_result.TextGrid" 57 "ühingus" "neid"
"1282" "marss_result.TextGrid" 57 "teid" "on"
"1283" "marss_result.TextGrid" 57 "on" "nii"
"1284" "marss_result.TextGrid" 57 "nii" "vähe"
"1285" "marss_result.TextGrid" 57 "vähe" "seal"
"1286" "marss_result.TextGrid" 57 "seal" "####"
"1287" "marss_result.TextGrid" 57 "mhmh" "ja"
"1288" "marss_result.TextGrid" 57 "ja" "teil"
"1289" "marss_result.TextGrid" 57 "teil" "on"
"1290" "marss_result.TextGrid" 57 "on" "niigi"
"1291" "marss_result.TextGrid" 57 "niigi" "palju"
"1292" "marss_result.TextGrid" 57 "palju" "seda"
"1293" "marss_result.TextGrid" 57 "seda" "tööd"
"1294" "marss_result.TextGrid" 57 "tööd" "####"
"1295" "marss_result.TextGrid" 57 "mhmh" "et"
"1296" "marss_result.TextGrid" 57 "et" "kuna"
"1297" "marss_result.TextGrid" 57 "kuna" "kaks"
"1298" "marss_result.TextGrid" 57 "kaks" "tuhat"
"1299" "marss_result.TextGrid" 57 "tuhat" "kakskümmend"
"1300" "marss_result.TextGrid" 57 "kakskümmend" "üks"
"1301" "marss_result.TextGrid" 57 "üks" "toimub"
"1302" "marss_result.TextGrid" 57 "toimub" "siis"
"1303" "marss_result.TextGrid" 57 "siis" "riias"
"1304" "marss_result.TextGrid" 57 "riias" "####"
"1305" "marss_result.TextGrid" 57 "mhmh" "####"
"1306" "marss_result.TextGrid" 57 "jah" "praid"
"1307" "marss_result.TextGrid" 57 "pride" "baltic"
"1308" "marss_result.TextGrid" 57 "baltic" "praid"
"1309" "marss_result.TextGrid" 57 "pride" "siis"
"1310" "marss_result.TextGrid" 57 "siis" "võibolla"
"1311" "marss_result.TextGrid" 57 "võibolla" "olekski"
"1312" "marss_result.TextGrid" 57 "olekski" "nagu"
"1313" "marss_result.TextGrid" 57 "nagu" "hea"
"1314" "marss_result.TextGrid" 57 "hea" "teha"
"1315" "marss_result.TextGrid" 57 "teha" "üleskutse"
"1316" "marss_result.TextGrid" 57 "üleskutse" "et"
"1317" "marss_result.TextGrid" 57 "et" "et"
"1318" "marss_result.TextGrid" 57 "et" "kui"
"1319" "marss_result.TextGrid" 57 "kui" "on"
"1320" "marss_result.TextGrid" 57 "on" "inimesi"
"1321" "marss_result.TextGrid" 57 "inimesi" "kes"
"1322" "marss_result.TextGrid" 57 "kes" "tahaksid"
"1323" "marss_result.TextGrid" 57 "tahaksid" "korraldada"
"1324" "marss_result.TextGrid" 57 "korraldada" "kas"
"1325" "marss_result.TextGrid" 57 "kas" "või"
"1326" "marss_result.TextGrid" 57 "või" "mingit"
"1327" "marss_result.TextGrid" 57 "mingit" "väikest"
"1328" "marss_result.TextGrid" 57 "väikest" "tallinn"
"1329" "marss_result.TextGrid" 57 "tallinn" "raidi"
"1330" "marss_result.TextGrid" 57 "pridei" "marssi"
"1331" "marss_result.TextGrid" 57 "marssi" "või"
"1332" "marss_result.TextGrid" 57 "või" "mingit"
"1333" "marss_result.TextGrid" 57 "mingit" "ühepäevast"
"1334" "marss_result.TextGrid" 57 "ühepäevast" "üritust"
"1335" "marss_result.TextGrid" 57 "üritust" "siis"
"1336" "marss_result.TextGrid" 57 "siis" "siis"
"1337" "marss_result.TextGrid" 57 "siis" "kui"
"1338" "marss_result.TextGrid" 57 "kui" "loomulikult"
"1339" "marss_result.TextGrid" 57 "loomulikult" "olud"
"1340" "marss_result.TextGrid" 57 "olud" "lubavad"
"1341" "marss_result.TextGrid" 57 "lubavad" "ja"
"1342" "marss_result.TextGrid" 57 "ja" "ja"
"1343" "marss_result.TextGrid" 57 "ja" "uut"
"1344" "marss_result.TextGrid" 57 "uut" "koroonalainet"
"1345" "marss_result.TextGrid" 57 "koroonalainet" "ei"
"1346" "marss_result.TextGrid" 57 "ei" "ole"
"1347" "marss_result.TextGrid" 57 "ole" "parasjagu"
"1348" "marss_result.TextGrid" 57 "parasjagu" "üleval"
"1349" "marss_result.TextGrid" 57 "üleval" "siis"
"1350" "marss_result.TextGrid" 57 "siis" "sest"
"1351" "marss_result.TextGrid" 57 "sest" "tegelikult"
"1352" "marss_result.TextGrid" 57 "tegelikult" "oleks"
"1353" "marss_result.TextGrid" 57 "oleks" "hästi"
"1354" "marss_result.TextGrid" 57 "hästi" "kihvt"
"1355" "marss_result.TextGrid" 57 "kihvt" "kui"
"1356" "marss_result.TextGrid" 57 "kui" "meil"
"1357" "marss_result.TextGrid" 57 "meil" "tekiks"
"1358" "marss_result.TextGrid" 57 "tekiks" "rohkem"
"1359" "marss_result.TextGrid" 57 "rohkem" "igasuguseid"
"1360" "marss_result.TextGrid" 57 "igasuguseid" "####"
"1361" "marss_result.TextGrid" 57 "mhmh" "lgbt"
"1362" "marss_result.TextGrid" 57 "lgbt" "organisatsioone"
"1363" "marss_result.TextGrid" 57 "organisatsioone" "et"
"1364" "marss_result.TextGrid" 57 "et" "kogu"
"1365" "marss_result.TextGrid" 57 "kogu" "raskus"
"1366" "marss_result.TextGrid" 57 "raskus" "ei"
"1367" "marss_result.TextGrid" 57 "ei" "langeks"
"1368" "marss_result.TextGrid" 57 "langeks" "paari"
"1369" "marss_result.TextGrid" 57 "paari" "inimese"
"1370" "marss_result.TextGrid" 57 "inimese" "õlale"
"1371" "marss_result.TextGrid" 58 "jaa" "ja"
"1372" "marss_result.TextGrid" 58 "kindlasti" "kindlasti"
"1373" "marss_result.TextGrid" 58 "sest" "sest"
"1374" "marss_result.TextGrid" 58 "need" "need"
"1375" "marss_result.TextGrid" 58 "kogemused" "kogemused"
"1376" "marss_result.TextGrid" 58 "tulevad" "tulevad"
"1377" "marss_result.TextGrid" 58 "ainult" "ainult"
"1378" "marss_result.TextGrid" 58 "läbi" "läbi"
"1379" "marss_result.TextGrid" 58 "selle" "selle"
"1380" "marss_result.TextGrid" 58 "jaa" "####"
"1381" "marss_result.TextGrid" 58 "tegemise" "tegemise"
"1382" "marss_result.TextGrid" 58 "ja" "ja"
"1383" "marss_result.TextGrid" 58 "neid" "neid"
"1384" "marss_result.TextGrid" 58 "on" "on"
"1385" "marss_result.TextGrid" 58 "väga" "väga"
"1386" "marss_result.TextGrid" 58 "hea" "hea"
"1387" "marss_result.TextGrid" 58 "nagu" "nagu"
"1388" "marss_result.TextGrid" 58 "edasi" "edasi"
"1389" "marss_result.TextGrid" 58 "anda" "anda"
"1390" "marss_result.TextGrid" 58 "jep" "####"
"1391" "marss_result.TextGrid" 59 "ja" "ja"
"1392" "marss_result.TextGrid" 59 "mina" "mina"
"1393" "marss_result.TextGrid" 59 "arvan" "arvan"
"1394" "marss_result.TextGrid" 59 "seda" "seda"
"1395" "marss_result.TextGrid" 59 "et" "et"
"1396" "marss_result.TextGrid" 59 "lõpetuseks" "lõpetuseks"
"1397" "marss_result.TextGrid" 59 "et" "et"
"1398" "marss_result.TextGrid" 59 "pridei" "praid"
"1399" "marss_result.TextGrid" 59 "ei" "ei"
"1400" "marss_result.TextGrid" 59 "ole" "ole"
"1401" "marss_result.TextGrid" 59 "nagu" "nagu"
"1402" "marss_result.TextGrid" 59 "võimalik" "võimalik"
"1403" "marss_result.TextGrid" 59 "kuidagi" "kuidagi"
"1404" "marss_result.TextGrid" 59 "nagu" "nagu"
"1405" "marss_result.TextGrid" 59 "tühistada" "tühistada"
"1406" "marss_result.TextGrid" 59 "isegi" "isegi"
"1407" "marss_result.TextGrid" 59 "kui" "kui"
"1408" "marss_result.TextGrid" 59 "tuli" "tuli"
"1409" "marss_result.TextGrid" 59 "koroona" "koroona"
"1410" "marss_result.TextGrid" 59 "see" "####"
"1411" "marss_result.TextGrid" 59 "läks" "selleks"
"1412" "marss_result.TextGrid" 59 "virtuaalseks" "virtuaalseks"
"1413" "marss_result.TextGrid" 59 "meil" "meil"
"1414" "marss_result.TextGrid" 59 "see" "see"
"1415" "marss_result.TextGrid" 59 "aasta" "aasta"
"1416" "marss_result.TextGrid" 60 "siis" "siis"
"1417" "marss_result.TextGrid" 60 "nagu" "nagu"
"1418" "marss_result.TextGrid" 60 "see" "see"
"1419" "marss_result.TextGrid" 60 "juunikuu" "juunikuu"
"1420" "marss_result.TextGrid" 60 "on" "on"
"1421" "marss_result.TextGrid" 60 "juba" "juba"
"1422" "marss_result.TextGrid" 60 "sellise" "sellise"
"1423" "marss_result.TextGrid" 60 "queer" "quer"
"1424" "marss_result.TextGrid" 60 "kogukonna" "kogukonna"
"1425" "marss_result.TextGrid" 60 "maiguga" "maiguga"
"1426" "marss_result.TextGrid" 61 "et" "et"
"1427" "marss_result.TextGrid" 61 "isegi" "isegi"
"1428" "marss_result.TextGrid" 61 "kui" "kui"
"1429" "marss_result.TextGrid" 61 "füüsilisel" "füüsiliselt"
"1430" "marss_result.TextGrid" 61 "kujul" "kujul"
"1431" "marss_result.TextGrid" 61 "nagu" "nagu"
"1432" "marss_result.TextGrid" 61 "väga" "väga"
"1433" "marss_result.TextGrid" 61 "pridei" "praid"
"1434" "marss_result.TextGrid" 61 "ei" "ei"
"1435" "marss_result.TextGrid" 61 "toimu" "toimu"
"1436" "marss_result.TextGrid" 61 "siis" "siis"
"1437" "marss_result.TextGrid" 61 "siis" "siis"
"1438" "marss_result.TextGrid" 61 "nagu" "nagu"
"1439" "marss_result.TextGrid" 61 "meie" "meie"
"1440" "marss_result.TextGrid" 61 "südames" "südames"
"1441" "marss_result.TextGrid" 61 "ta" "ta"
"1442" "marss_result.TextGrid" 61 "elab" "elab"
"1443" "marss_result.TextGrid" 61 "ikkagi" "ikkagi"
"1444" "marss_result.TextGrid" 61 "edasi" "edasi"
"1445" "marss_result.TextGrid" 61 "of" "####"
"1446" "marss_result.TextGrid" 61 "course" "####"
"1447" "marss_result.TextGrid" 61 "of" "####"
"1448" "marss_result.TextGrid" 62 "tere" "tere"
"1449" "marss_result.TextGrid" 62 "paul" "####"
"1450" "marss_result.TextGrid" 62 "tere" "vaultere"
"1451" "marss_result.TextGrid" 62 "mel" "veel"
"1452" "marss_result.TextGrid" 63 "tänases" "tänases"
"1453" "marss_result.TextGrid" 63 "episoodis" "episoodis"
"1454" "marss_result.TextGrid" 63 "me" "me"
"1455" "marss_result.TextGrid" 63 "räägime" "räägime"
"1456" "marss_result.TextGrid" 63 "prideist" "braidist"
"1457" "marss_result.TextGrid" 63 "kuna" "kuna"
"1458" "marss_result.TextGrid" 63 "praegu" "praegu"
"1459" "marss_result.TextGrid" 63 "on" "on"
"1460" "marss_result.TextGrid" 63 "juunikuu" "juunikuu"
"1461" "marss_result.TextGrid" 63 "ja" "ja"
"1462" "marss_result.TextGrid" 63 "see" "see"
"1463" "marss_result.TextGrid" 63 "on" "on"
"1464" "marss_result.TextGrid" 63 "kujunenud" "kujunenud"
"1465" "marss_result.TextGrid" 63 "ajalooliselt" "ajalooliselt"
"1466" "marss_result.TextGrid" 63 "praidi" "praidi"
"1467" "marss_result.TextGrid" 63 "kuuks" "kuuks"
"1468" "marss_result.TextGrid" 63 "siis" "siis"
"1469" "marss_result.TextGrid" 63 "me" "me"
"1470" "marss_result.TextGrid" 63 "räägime" "räägime"
"1471" "marss_result.TextGrid" 63 "täna" "täna"
"1472" "marss_result.TextGrid" 63 "kuidas" "kuidas"
"1473" "marss_result.TextGrid" 63 "praidi" "praidi"
"1474" "marss_result.TextGrid" 63 "traditsioon" "traditsioon"
"1475" "marss_result.TextGrid" 63 "üldse" "üldse"
"1476" "marss_result.TextGrid" 63 "alguse" "alguse"
"1477" "marss_result.TextGrid" 63 "sai" "sai"
"1478" "marss_result.TextGrid" 63 "ja" "ja"
"1479" "marss_result.TextGrid" 63 "samuti" "samuti"
"1480" "marss_result.TextGrid" 63 "räägime" "räägime"
"1481" "marss_result.TextGrid" 63 "ka" "ka"
"1482" "marss_result.TextGrid" 63 "eesti" "eesti"
"1483" "marss_result.TextGrid" 63 "olukorrast" "olukorrast"
"1484" "marss_result.TextGrid" 63 "ja" "ja"
"1485" "marss_result.TextGrid" 63 "üldse" "üldse"
"1486" "marss_result.TextGrid" 63 "baltikumist" "baltikumist"
"1487" "marss_result.TextGrid" 63 "ja" "ja"
"1488" "marss_result.TextGrid" 63 "selleks" "selleks"
"1489" "marss_result.TextGrid" 63 "on" "on"
"1490" "marss_result.TextGrid" 63 "meil" "meil"
"1491" "marss_result.TextGrid" 63 "täna" "täna"
"1492" "marss_result.TextGrid" 63 "stuudios" "stuudios"
"1493" "marss_result.TextGrid" 63 "eva" "####"
"1494" "marss_result.TextGrid" 63 "marta" "evamarta"
"1495" "marss_result.TextGrid" 63 "sokk" "sokk"
"1496" "marss_result.TextGrid" 63 "eesti" "eesti"
"1497" "marss_result.TextGrid" 63 "lgbt" "elgevete"
"1498" "marss_result.TextGrid" 63 "ühingust" "ühingust"
"1499" "marss_result.TextGrid" 63 "aga" "aga"
"1500" "marss_result.TextGrid" 63 "räägi" "räägi"
"1501" "marss_result.TextGrid" 63 "mulle" "mulle"
"1502" "marss_result.TextGrid" 63 "paul" "paul"
"1503" "marss_result.TextGrid" 63 "kuidas" "kuidas"
"1504" "marss_result.TextGrid" 63 "pridei" "bradi"
"1505" "marss_result.TextGrid" 63 "traditsioon" "traditsioon"
"1506" "marss_result.TextGrid" 63 "üldse" "üldse"
"1507" "marss_result.TextGrid" 63 "alguse" "alguse"
"1508" "marss_result.TextGrid" 63 "sai" "sai"
"1509" "marss_result.TextGrid" 64 "jaa" "ja"
"1510" "marss_result.TextGrid" 64 "ja" "ja"
"1511" "marss_result.TextGrid" 64 "ma" "ma"
"1512" "marss_result.TextGrid" 64 "tahaks" "tahaks"
"1513" "marss_result.TextGrid" 64 "mainida" "mainida"
"1514" "marss_result.TextGrid" 64 "et" "et"
"1515" "marss_result.TextGrid" 64 "nüüd" "nüüd"
"1516" "marss_result.TextGrid" 64 "viiskümmend" "####"
"1517" "marss_result.TextGrid" 64 "aa" "viiskümmend"
"1518" "marss_result.TextGrid" 64 "viiskümmend" "viiskümmend"
"1519" "marss_result.TextGrid" 64 "üks" "üks"
"1520" "marss_result.TextGrid" 64 "aastat" "aastat"
"1521" "marss_result.TextGrid" 64 "####" "pärast"
"1522" "marss_result.TextGrid" 64 "pärast" "ston"
"1523" "marss_result.TextGrid" 64 "stonewalli" "walli"
"1524" "marss_result.TextGrid" 64 "need" "need"
"1525" "marss_result.TextGrid" 64 "teemad" "teemad"
"1526" "marss_result.TextGrid" 64 "on" "on"
"1527" "marss_result.TextGrid" 64 "ikka" "ikka"
"1528" "marss_result.TextGrid" 64 "veel" "veel"
"1529" "marss_result.TextGrid" 64 "relevantsed" "relevantsed"
"1530" "marss_result.TextGrid" 64 "politseivägivald" "politseivägivald"
"1531" "marss_result.TextGrid" 64 "näiteks" "näiteks"
"1532" "marss_result.TextGrid" 64 "et" "et"
"1533" "marss_result.TextGrid" 64 "isegi" "isegi"
"1534" "marss_result.TextGrid" 64 "tänapäeval" "tänapäeval"
"1535" "marss_result.TextGrid" 64 "kahjuks" "kahjuks"
"1536" "marss_result.TextGrid" 64 "politseivägivald" "politseivägivald"
"1537" "marss_result.TextGrid" 64 "mõjub" "mõjub"
"1538" "marss_result.TextGrid" 64 "mõjutab" "mõjutab"
"1539" "marss_result.TextGrid" 64 "ebaproportsionaalselt" "ebaproportsionaalselt"
"1540" "marss_result.TextGrid" 64 "tumedanahalisi" "tumedanahalisi"
"1541" "marss_result.TextGrid" 64 "transinimesi" "transinimesi"
"1542" "marss_result.TextGrid" 64 "eriti" "eriti"
"1543" "marss_result.TextGrid" 64 "transnaisi" "transnaisi"
"1544" "marss_result.TextGrid" 64 "ja" "ja"
"1545" "marss_result.TextGrid" 64 "samuti" "samuti"
"1546" "marss_result.TextGrid" 64 "ka" "ka"
"1547" "marss_result.TextGrid" 64 "põlisrahvaid" "####"
"1548" "marss_result.TextGrid" 64 "et" "####"
"1549" "marss_result.TextGrid" 64 "kui" "####"
"1550" "marss_result.TextGrid" 64 "me" "####"
"1551" "marss_result.TextGrid" 64 "räägime" "####"
"1552" "marss_result.TextGrid" 65 "stonewallist" "ston"
"1553" "marss_result.TextGrid" 65 "siis" "wallis"
"1554" "marss_result.TextGrid" 65 "see" "siis"
"1555" "marss_result.TextGrid" 65 "oligi" "see"
"1556" "marss_result.TextGrid" 65 "üks" "oligi"
"1557" "marss_result.TextGrid" 65 "tähtsaid" "üks"
"1558" "marss_result.TextGrid" 65 "põhjuseid" "tähtsaid"
"1559" "marss_result.TextGrid" 65 "m" "####"
"1560" "marss_result.TextGrid" 65 "miks" "põhjuseid"
"1561" "marss_result.TextGrid" 65 "algas" "miks"
"1562" "marss_result.TextGrid" 65 "politseivägivald" "algas"
"1563" "marss_result.TextGrid" 65 "ja" "politseivägivald"
"1564" "marss_result.TextGrid" 65 "kahjuks" "ja"
"1565" "marss_result.TextGrid" 65 "on" "kahjuks"
"1566" "marss_result.TextGrid" 65 "see" "on"
