"f" "voor" "ref" "hyp"
"1269" "transmbi_result.TextGrid" 30 "väljendit" "oli"
"1270" "transmbi_result.TextGrid" 30 "näitlejanna" "väljendit"
"1271" "transmbi_result.TextGrid" 31 "et" "et"
"1272" "transmbi_result.TextGrid" 31 "see" "see"
"1273" "transmbi_result.TextGrid" 31 "eeldus" "eeldus"
"1274" "transmbi_result.TextGrid" 31 "tõesti" "tõesti"
"1275" "transmbi_result.TextGrid" 31 "et" "et"
"1276" "transmbi_result.TextGrid" 31 "kui" "kui"
"1277" "transmbi_result.TextGrid" 31 "sa" "sa"
"1278" "transmbi_result.TextGrid" 31 "mainisid" "mainisid"
"1279" "transmbi_result.TextGrid" 31 "seda" "seda"
"1280" "transmbi_result.TextGrid" 31 "kõhukat" "kõhukat"
"1281" "transmbi_result.TextGrid" 31 "kiilanevat" "kinenevat"
"1282" "transmbi_result.TextGrid" 31 "meest" "meest"
"1283" "transmbi_result.TextGrid" 31 "et" "et"
"1284" "transmbi_result.TextGrid" 31 "siis" "siis"
"1285" "transmbi_result.TextGrid" 31 "me" "me"
"1286" "transmbi_result.TextGrid" 31 "kuidagi" "kuidagi"
"1287" "transmbi_result.TextGrid" 31 "nagu" "nagu"
"1288" "transmbi_result.TextGrid" 31 "arvame" "arvame"
"1289" "transmbi_result.TextGrid" 31 "et" "####"
"1290" "transmbi_result.TextGrid" 31 "et" "et"
"1291" "transmbi_result.TextGrid" 31 "kui" "kui"
"1292" "transmbi_result.TextGrid" 31 "inimene" "inimene"
"1293" "transmbi_result.TextGrid" 31 "on" "on"
"1294" "transmbi_result.TextGrid" 31 "transsooline" "transolin"
"1295" "transmbi_result.TextGrid" 31 "ja" "ja"
"1296" "transmbi_result.TextGrid" 31 "ta" "ta"
"1297" "transmbi_result.TextGrid" 31 "alustab" "alustab"
"1298" "transmbi_result.TextGrid" 31 "soolist" "soolist"
"1299" "transmbi_result.TextGrid" 31 "üleminekut" "üleminekut"
"1300" "transmbi_result.TextGrid" 31 "siis" "siis"
"1301" "transmbi_result.TextGrid" 31 "tema" "tema"
"1302" "transmbi_result.TextGrid" 31 "eesmärk" "eesmärk"
"1303" "transmbi_result.TextGrid" 31 "on" "on"
"1304" "transmbi_result.TextGrid" 31 "on" "on"
"1305" "transmbi_result.TextGrid" 31 "saada" "saada"
"1306" "transmbi_result.TextGrid" 31 "nagu" "nagu"
"1307" "transmbi_result.TextGrid" 31 "ilusaks" "ilusaks"
"1308" "transmbi_result.TextGrid" 31 "või" "või"
"1309" "transmbi_result.TextGrid" 31 "või" "või"
"1310" "transmbi_result.TextGrid" 32 "või" "või"
"1311" "transmbi_result.TextGrid" 32 "atraktiivseks" "atraktiivseks"
"1312" "transmbi_result.TextGrid" 32 "mis" "mis"
"1313" "transmbi_result.TextGrid" 32 "ei" "ei"
"1314" "transmbi_result.TextGrid" 32 "ole" "ole"
"1315" "transmbi_result.TextGrid" 32 "ju" "ju"
"1316" "transmbi_result.TextGrid" 32 "nagu" "nagu"
"1317" "transmbi_result.TextGrid" 32 "mis" "mis"
"1318" "transmbi_result.TextGrid" 32 "võib" "võib"
"1319" "transmbi_result.TextGrid" 32 "täiesti" "täiesti"
"1320" "transmbi_result.TextGrid" 32 "tõsi" "####"
"1321" "transmbi_result.TextGrid" 32 "olla" "####"
"1322" "transmbi_result.TextGrid" 32 "ja" "####"
"1323" "transmbi_result.TextGrid" 32 "m" "####"
"1324" "transmbi_result.TextGrid" 32 "ja" "tõsiall"
"1325" "transmbi_result.TextGrid" 32 "ja" "ja"
"1326" "transmbi_result.TextGrid" 32 "ma" "ma"
"1327" "transmbi_result.TextGrid" 32 "arvan" "arvan"
"1328" "transmbi_result.TextGrid" 32 "et" "et"
"1329" "transmbi_result.TextGrid" 32 "me" "me"
"1330" "transmbi_result.TextGrid" 32 "kõik" "kõik"
"1331" "transmbi_result.TextGrid" 32 "tahame" "tahame"
"1332" "transmbi_result.TextGrid" 32 "selles" "selles"
"1333" "transmbi_result.TextGrid" 32 "mõttes" "mõttes"
"1334" "transmbi_result.TextGrid" 32 "nagu" "nagu"
"1335" "transmbi_result.TextGrid" 32 "näha" "näha"
"1336" "transmbi_result.TextGrid" 32 "head" "head"
"1337" "transmbi_result.TextGrid" 32 "välja" "välja"
"1338" "transmbi_result.TextGrid" 32 "ja" "ja"
"1339" "transmbi_result.TextGrid" 32 "ja" "ja"
"1340" "transmbi_result.TextGrid" 32 "ja" "ja"
"1341" "transmbi_result.TextGrid" 32 "nii" "nii"
"1342" "transmbi_result.TextGrid" 32 "edasi" "edasi"
"1343" "transmbi_result.TextGrid" 32 "et" "et"
"1344" "transmbi_result.TextGrid" 32 "ja" "####"
"1345" "transmbi_result.TextGrid" 32 "tahame" "tahame"
"1346" "transmbi_result.TextGrid" 32 "e" "####"
"1347" "transmbi_result.TextGrid" 32 "et" "et"
"1348" "transmbi_result.TextGrid" 32 "meeldida" "meeldida"
"1349" "transmbi_result.TextGrid" 32 "inimestele" "inimestele"
"1350" "transmbi_result.TextGrid" 32 "aga" "aga"
"1351" "transmbi_result.TextGrid" 32 "see" "see"
"1352" "transmbi_result.TextGrid" 32 "eesmärk" "eesmärk"
"1353" "transmbi_result.TextGrid" 32 "ei" "ei"
"1354" "transmbi_result.TextGrid" 32 "ole" "ole"
"1355" "transmbi_result.TextGrid" 32 "tegelikult" "tegelikult"
"1356" "transmbi_result.TextGrid" 32 "saada" "saada"
"1357" "transmbi_result.TextGrid" 32 "ilusaks" "ilusaks"
"1358" "transmbi_result.TextGrid" 32 "eesmärk" "eesmärk"
"1359" "transmbi_result.TextGrid" 32 "on" "on"
"1360" "transmbi_result.TextGrid" 32 "või" "või"
"1361" "transmbi_result.TextGrid" 32 "ilusaks" "ilusaks"
"1362" "transmbi_result.TextGrid" 32 "saamine" "saamine"
"1363" "transmbi_result.TextGrid" 32 "võib" "võib"
"1364" "transmbi_result.TextGrid" 32 "olla" "olla"
"1365" "transmbi_result.TextGrid" 32 "mingi" "mingi"
"1366" "transmbi_result.TextGrid" 32 "mis" "mis"
"1367" "transmbi_result.TextGrid" 32 "asi" "asi"
"1368" "transmbi_result.TextGrid" 32 "on" "on"
"1369" "transmbi_result.TextGrid" 32 "ilu" "####"
"1370" "transmbi_result.TextGrid" 32 "teise" "teise"
"1371" "transmbi_result.TextGrid" 32 "kolmanda" "kolmanda"
"1372" "transmbi_result.TextGrid" 32 "neljanda" "neljanda"
"1373" "transmbi_result.TextGrid" 32 "kategooria" "kategooria"
"1374" "transmbi_result.TextGrid" 32 "eesmärk" "eesmärk"
"1375" "transmbi_result.TextGrid" 32 "vaid" "vaid"
"1376" "transmbi_result.TextGrid" 32 "tegelikult" "tegelikult"
"1377" "transmbi_result.TextGrid" 32 "see" "see"
"1378" "transmbi_result.TextGrid" 32 "eesmärk" "eesmärk"
"1379" "transmbi_result.TextGrid" 32 "on" "on"
"1380" "transmbi_result.TextGrid" 32 "ju" "ju"
"1381" "transmbi_result.TextGrid" 32 "elada" "elada"
"1382" "transmbi_result.TextGrid" 32 "oma" "oma"
"1383" "transmbi_result.TextGrid" 32 "elu" "elu"
"1384" "transmbi_result.TextGrid" 32 "niimoodi" "niimoodi"
"1385" "transmbi_result.TextGrid" 32 "et" "et"
"1386" "transmbi_result.TextGrid" 32 "sul" "sul"
"1387" "transmbi_result.TextGrid" 32 "on" "on"
"1388" "transmbi_result.TextGrid" 32 "hea" "hea"
"1389" "transmbi_result.TextGrid" 32 "hea" "hea"
"1390" "transmbi_result.TextGrid" 32 "olla" "olla"
"1391" "transmbi_result.TextGrid" 32 "oma" "oma"
"1392" "transmbi_result.TextGrid" 32 "kehas" "kehas"
"1393" "transmbi_result.TextGrid" 32 "jah" "####"
"1394" "transmbi_result.TextGrid" 32 "täpselt" "täpselt"
"1395" "transmbi_result.TextGrid" 32 "just" "just"
"1396" "transmbi_result.TextGrid" 32 "hea" "hea"
"1397" "transmbi_result.TextGrid" 32 "olla" "olla"
"1398" "transmbi_result.TextGrid" 32 "ühiskonnas" "ühiskonnas"
"1399" "transmbi_result.TextGrid" 32 "ma" "ma"
"1400" "transmbi_result.TextGrid" 32 "mõtlen" "mõtlen"
"1401" "transmbi_result.TextGrid" 32 "et" "et"
"1402" "transmbi_result.TextGrid" 32 "see" "see"
"1403" "transmbi_result.TextGrid" 32 "et" "et"
"1404" "transmbi_result.TextGrid" 32 "sa" "sa"
"1405" "transmbi_result.TextGrid" 32 "aga" "aga"
"1406" "transmbi_result.TextGrid" 32 "sa" "sa"
"1407" "transmbi_result.TextGrid" 32 "olid" "olid"
"1408" "transmbi_result.TextGrid" 32 "või" "või"
"1409" "transmbi_result.TextGrid" 32 "sa" "sa"
"1410" "transmbi_result.TextGrid" 32 "oled" "oled"
"1411" "transmbi_result.TextGrid" 32 "nii" "nii"
"1412" "transmbi_result.TextGrid" 32 "ilus" "ilus"
"1413" "transmbi_result.TextGrid" 32 "poiss" "poiss"
"1414" "transmbi_result.TextGrid" 32 "või" "või"
"1415" "transmbi_result.TextGrid" 32 "nii" "nii"
"1416" "transmbi_result.TextGrid" 32 "ilus" "ilus"
"1417" "transmbi_result.TextGrid" 32 "tüdruk" "tüdruk"
"1418" "transmbi_result.TextGrid" 32 "ma" "ma"
"1419" "transmbi_result.TextGrid" 32 "arvan" "arvan"
"1420" "transmbi_result.TextGrid" 32 "et" "et"
"1421" "transmbi_result.TextGrid" 32 "siin" "siin"
"1422" "transmbi_result.TextGrid" 32 "võib" "võib"
"1423" "transmbi_result.TextGrid" 32 "olla" "olla"
"1424" "transmbi_result.TextGrid" 32 "nagu" "nagu"
"1425" "transmbi_result.TextGrid" 32 "et" "et"
"1426" "transmbi_result.TextGrid" 32 "eriti" "eriti"
"1427" "transmbi_result.TextGrid" 32 "kui" "kui"
"1428" "transmbi_result.TextGrid" 32 "see" "see"
"1429" "transmbi_result.TextGrid" 32 "tuleb" "tuleb"
"1430" "transmbi_result.TextGrid" 32 "vanematelt" "vanematelt"
"1431" "transmbi_result.TextGrid" 32 "või" "või"
"1432" "transmbi_result.TextGrid" 32 "sugulastelt" "sugulastelt"
"1433" "transmbi_result.TextGrid" 32 "või" "või"
"1434" "transmbi_result.TextGrid" 32 "lähedastelt" "####"
"1435" "transmbi_result.TextGrid" 32 "te" "lähedastel"
"1436" "transmbi_result.TextGrid" 32 "teistelt" "teistel"
"1437" "transmbi_result.TextGrid" 32 "lähedastelt" "lähedaste"
"1438" "transmbi_result.TextGrid" 32 "inimestelt" "inimese"
"1439" "transmbi_result.TextGrid" 32 "et" "et"
"1440" "transmbi_result.TextGrid" 32 "siis" "siis"
"1441" "transmbi_result.TextGrid" 32 "nagu" "####"
"1442" "transmbi_result.TextGrid" 32 "või" "####"
"1443" "transmbi_result.TextGrid" 32 "võib" "####"
"1444" "transmbi_result.TextGrid" 32 "olla" "võibolla"
"1445" "transmbi_result.TextGrid" 32 "ka" "ka"
"1446" "transmbi_result.TextGrid" 32 "selline" "selline"
"1447" "transmbi_result.TextGrid" 32 "oluline" "oluline"
"1448" "transmbi_result.TextGrid" 32 "leinamoment" "leinamoment"
"1449" "transmbi_result.TextGrid" 32 "ma" "ma"
"1450" "transmbi_result.TextGrid" 32 "arvan" "arvan"
"1451" "transmbi_result.TextGrid" 32 "mhmh" "####"
"1452" "transmbi_result.TextGrid" 32 "et" "et"
"1453" "transmbi_result.TextGrid" 32 "need" "need"
"1454" "transmbi_result.TextGrid" 32 "inimesed" "inimesed"
"1455" "transmbi_result.TextGrid" 33 "et" "et"
"1456" "transmbi_result.TextGrid" 33 "need" "need"
"1457" "transmbi_result.TextGrid" 33 "lähedased" "lähedased"
"1458" "transmbi_result.TextGrid" 33 "inimesed" "inimesed"
"1459" "transmbi_result.TextGrid" 33 "teavad" "teavad"
"1460" "transmbi_result.TextGrid" 33 "sind" "sind"
"1461" "transmbi_result.TextGrid" 33 "mingit" "mingit"
"1462" "transmbi_result.TextGrid" 33 "tüüpi" "tüüpi"
"1463" "transmbi_result.TextGrid" 33 "inimesena" "inimesena"
"1464" "transmbi_result.TextGrid" 33 "kes" "kes"
"1465" "transmbi_result.TextGrid" 33 "neile" "neile"
"1466" "transmbi_result.TextGrid" 33 "meeldis" "meeldis"
"1467" "transmbi_result.TextGrid" 33 "ja" "ja"
"1468" "transmbi_result.TextGrid" 33 "nad" "nad"
"1469" "transmbi_result.TextGrid" 33 "kardavad" "kardavad"
"1470" "transmbi_result.TextGrid" 33 "seda" "seda"
"1471" "transmbi_result.TextGrid" 33 "kaotada" "kaotada"
"1472" "transmbi_result.TextGrid" 33 "ja" "ja"
"1473" "transmbi_result.TextGrid" 33 "või" "või"
"1474" "transmbi_result.TextGrid" 33 "neil" "neil"
"1475" "transmbi_result.TextGrid" 33 "oli" "oli"
"1476" "transmbi_result.TextGrid" 33 "mingisugune" "mingisugune"
"1477" "transmbi_result.TextGrid" 33 "teatud" "teatud"
"1478" "transmbi_result.TextGrid" 33 "tüüpi" "tüüpi"
"1479" "transmbi_result.TextGrid" 33 "ettekujutus" "ettekujutus"
"1480" "transmbi_result.TextGrid" 33 "sinu" "sinna"
"1481" "transmbi_result.TextGrid" 33 "tulevikust" "tulevikust"
"1482" "transmbi_result.TextGrid" 33 "millest" "millest"
"1483" "transmbi_result.TextGrid" 33 "nad" "nad"
"1484" "transmbi_result.TextGrid" 33 "võibolla" "võibolla"
"1485" "transmbi_result.TextGrid" 33 "ei" "ei"
"1486" "transmbi_result.TextGrid" 33 "ole" "ole"
"1487" "transmbi_result.TextGrid" 33 "õigustatud" "õigustatud"
"1488" "transmbi_result.TextGrid" 33 "öelda" "öelda"
"1489" "transmbi_result.TextGrid" 33 "et" "et"
"1490" "transmbi_result.TextGrid" 33 "nad" "nad"
"1491" "transmbi_result.TextGrid" 33 "jäävad" "jäävad"
"1492" "transmbi_result.TextGrid" 33 "sellest" "sest"
"1493" "transmbi_result.TextGrid" 33 "ilma" "ilma"
"1494" "transmbi_result.TextGrid" 33 "aga" "aga"
"1495" "transmbi_result.TextGrid" 33 "ma" "ma"
"1496" "transmbi_result.TextGrid" 33 "arvan" "arvan"
"1497" "transmbi_result.TextGrid" 33 "et" "####"
"1498" "transmbi_result.TextGrid" 33 "see" "see"
"1499" "transmbi_result.TextGrid" 33 "tulevik" "tulevik"
"1500" "transmbi_result.TextGrid" 33 "saab" "saab"
"1501" "transmbi_result.TextGrid" 33 "olema" "olema"
"1502" "transmbi_result.TextGrid" 33 "teistsugune" "teistsugune"
"1503" "transmbi_result.TextGrid" 33 "kui" "kui"
"1504" "transmbi_result.TextGrid" 33 "nemad" "nemad"
"1505" "transmbi_result.TextGrid" 33 "ette" "ette"
"1506" "transmbi_result.TextGrid" 33 "kujutasid" "kujutasid"
"1507" "transmbi_result.TextGrid" 33 "ja" "ja"
"1508" "transmbi_result.TextGrid" 33 "ma" "ma"
"1509" "transmbi_result.TextGrid" 33 "arvan" "arvan"
"1510" "transmbi_result.TextGrid" 33 "et" "et"
"1511" "transmbi_result.TextGrid" 33 "see" "see"
"1512" "transmbi_result.TextGrid" 33 "on" "on"
"1513" "transmbi_result.TextGrid" 33 "nagu" "nagu"
"1514" "transmbi_result.TextGrid" 33 "see" "see"
"1515" "transmbi_result.TextGrid" 33 "on" "on"
"1516" "transmbi_result.TextGrid" 33 "okei" "okei"
"1517" "transmbi_result.TextGrid" 33 "ja" "ja"
"1518" "transmbi_result.TextGrid" 33 "ma" "ma"
"1519" "transmbi_result.TextGrid" 33 "arvan" "arvan"
"1520" "transmbi_result.TextGrid" 33 "et" "et"
"1521" "transmbi_result.TextGrid" 33 "selles" "selles"
"1522" "transmbi_result.TextGrid" 33 "olukorras" "olukorras"
"1523" "transmbi_result.TextGrid" 33 "on" "on"
"1524" "transmbi_result.TextGrid" 33 "okei" "okei"
"1525" "transmbi_result.TextGrid" 33 "leina" "leina"
"1526" "transmbi_result.TextGrid" 33 "tunda" "tunda"
"1527" "transmbi_result.TextGrid" 33 "mhmh" "####"
"1528" "transmbi_result.TextGrid" 33 "ja" "ja"
"1529" "transmbi_result.TextGrid" 33 "et" "####"
"1530" "transmbi_result.TextGrid" 33 "ma" "####"
"1531" "transmbi_result.TextGrid" 33 "ma" "####"
"1532" "transmbi_result.TextGrid" 33 "arvan" "####"
"1533" "transmbi_result.TextGrid" 33 "et" "####"
"1534" "transmbi_result.TextGrid" 33 "see" "see"
"1535" "transmbi_result.TextGrid" 33 "on" "on"
"1536" "transmbi_result.TextGrid" 33 "igati" "igati"
"1537" "transmbi_result.TextGrid" 33 "nagu" "nagu"
"1538" "transmbi_result.TextGrid" 33 "jaa" "####"
"1539" "transmbi_result.TextGrid" 33 "jaa" "####"
"1540" "transmbi_result.TextGrid" 33 "normaalne" "normaalne"
"1541" "transmbi_result.TextGrid" 33 "reaktsioon" "reaktsioon"
"1542" "transmbi_result.TextGrid" 33 "aga" "aga"
"1543" "transmbi_result.TextGrid" 33 "aga" "aga"
"1544" "transmbi_result.TextGrid" 33 "jah" "jah"
"1545" "transmbi_result.TextGrid" 33 "sest" "####"
"1546" "transmbi_result.TextGrid" 33 "see" "see"
"1547" "transmbi_result.TextGrid" 33 "nagu" "nagu"
"1548" "transmbi_result.TextGrid" 33 "hästi" "hästi"
"1549" "transmbi_result.TextGrid" 33 "halb" "halb"
"1550" "transmbi_result.TextGrid" 33 "kui" "kui"
"1551" "transmbi_result.TextGrid" 34 "kui" "kui"
"1552" "transmbi_result.TextGrid" 34 "sellises" "sellises"
"1553" "transmbi_result.TextGrid" 34 "leina" "leina"
"1554" "transmbi_result.TextGrid" 34 "või" "või"
"1555" "transmbi_result.TextGrid" 34 "emotsiooni" "emotsiooni"
"1556" "transmbi_result.TextGrid" 34 "hetkes" "hetkes"
"1557" "transmbi_result.TextGrid" 34 "öeldakse" "öeldakse"
"1558" "transmbi_result.TextGrid" 34 "selliseid" "selliseid"
"1559" "transmbi_result.TextGrid" 34 "asju" "asju"
"1560" "transmbi_result.TextGrid" 34 "mis" "mis"
"1561" "transmbi_result.TextGrid" 34 "võivad" "võivad"
"1562" "transmbi_result.TextGrid" 34 "olla" "olla"
"1563" "transmbi_result.TextGrid" 34 "emotsionaalselt" "emotsionaalselt"
"1564" "transmbi_result.TextGrid" 34 "manipuleerivad" "manipuleerivad"
"1565" "transmbi_result.TextGrid" 35 "mhmh" "####"
"1566" "transmbi_result.TextGrid" 35 "ehk" "ehk"
"1567" "transmbi_result.TextGrid" 35 "siis" "siis"
"1568" "transmbi_result.TextGrid" 35 "öeldagi" "öeldagi"
"1569" "transmbi_result.TextGrid" 35 "asju" "asju"
"1570" "transmbi_result.TextGrid" 35 "sa" "sa"
"1571" "transmbi_result.TextGrid" 35 "ei" "ei"
"1572" "transmbi_result.TextGrid" 35 "tohi" "tohi"
"1573" "transmbi_result.TextGrid" 35 "seda" "seda"
"1574" "transmbi_result.TextGrid" 35 "teha" "teha"
"1575" "transmbi_result.TextGrid" 35 "sest" "sest"
"1576" "transmbi_result.TextGrid" 35 "siis" "siis"
"1577" "transmbi_result.TextGrid" 35 "sa" "sa"
"1578" "transmbi_result.TextGrid" 35 "oled" "oled"
"1579" "transmbi_result.TextGrid" 35 "kole" "kole"
"1580" "transmbi_result.TextGrid" 35 "mhmh" "####"
"1581" "transmbi_result.TextGrid" 35 "tähendab" "####"
"1582" "transmbi_result.TextGrid" 36 "shade" "####"
"1583" "transmbi_result.TextGrid" 36 "jaa" "####"
"1584" "transmbi_result.TextGrid" 36 "et" "####"
"1585" "transmbi_result.TextGrid" 36 "see" "####"
"1586" "transmbi_result.TextGrid" 36 "et" "####"
"1587" "transmbi_result.TextGrid" 36 "see" "####"
"1588" "transmbi_result.TextGrid" 36 "et" "et"
"1589" "transmbi_result.TextGrid" 36 "see" "see"
"1590" "transmbi_result.TextGrid" 36 "on" "on"
"1591" "transmbi_result.TextGrid" 36 "jah" "jah"
"1592" "transmbi_result.TextGrid" 36 "nii" "nii"
"1593" "transmbi_result.TextGrid" 36 "huvitav" "huvitav"
"1594" "transmbi_result.TextGrid" 36 "e" "####"
"1595" "transmbi_result.TextGrid" 36 "et" "et"
"1596" "transmbi_result.TextGrid" 36 "et" "et"
"1597" "transmbi_result.TextGrid" 36 "sa" "sa"
"1598" "transmbi_result.TextGrid" 36 "saad" "saad"
"1599" "transmbi_result.TextGrid" 36 "teada" "teada"
"1600" "transmbi_result.TextGrid" 36 "et" "et"
"1601" "transmbi_result.TextGrid" 36 "keegi" "keegi"
"1602" "transmbi_result.TextGrid" 36 "inimene" "inimene"
"1603" "transmbi_result.TextGrid" 36 "on" "on"
"1604" "transmbi_result.TextGrid" 36 "trans" "trans"
"1605" "transmbi_result.TextGrid" 36 "siis" "siis"
"1606" "transmbi_result.TextGrid" 36 "si" "####"
"1607" "transmbi_result.TextGrid" 36 "sinu" "sinu"
"1608" "transmbi_result.TextGrid" 36 "esimene" "esimene"
"1609" "transmbi_result.TextGrid" 36 "küsimus" "küsimus"
"1610" "transmbi_result.TextGrid" 36 "on" "on"
"1611" "transmbi_result.TextGrid" 36 "et" "et"
"1612" "transmbi_result.TextGrid" 36 "ongi" "ongi"
"1613" "transmbi_result.TextGrid" 36 "et" "et"
"1614" "transmbi_result.TextGrid" 36 "et" "et"
"1615" "transmbi_result.TextGrid" 36 "kas" "kas"
"1616" "transmbi_result.TextGrid" 36 "sa" "sa"
"1617" "transmbi_result.TextGrid" 36 "plaanid" "plaanid"
"1618" "transmbi_result.TextGrid" 36 "teha" "teha"
"1619" "transmbi_result.TextGrid" 36 "operatsioone" "operatsioone"
"1620" "transmbi_result.TextGrid" 36 "ja" "ja"
"1621" "transmbi_result.TextGrid" 36 "see" "see"
"1622" "transmbi_result.TextGrid" 36 "on" "on"
"1623" "transmbi_result.TextGrid" 36 "see" "see"
"1624" "transmbi_result.TextGrid" 36 "on" "on"
"1625" "transmbi_result.TextGrid" 36 "see" "see"
"1626" "transmbi_result.TextGrid" 36 "on" "on"
"1627" "transmbi_result.TextGrid" 36 "nii" "####"
"1628" "transmbi_result.TextGrid" 36 "huvitav" "huvitav"
"1629" "transmbi_result.TextGrid" 36 "et" "####"
"1630" "transmbi_result.TextGrid" 36 "se" "####"
"1631" "transmbi_result.TextGrid" 36 "et" "et"
"1632" "transmbi_result.TextGrid" 36 "seda" "seda"
"1633" "transmbi_result.TextGrid" 36 "võetakse" "võetakse"
"1634" "transmbi_result.TextGrid" 36 "nagu" "nagu"
"1635" "transmbi_result.TextGrid" 36 "sellise" "sellise"
"1636" "transmbi_result.TextGrid" 36 "neutraalse" "neutraalse"
"1637" "transmbi_result.TextGrid" 36 "küsimusena" "küsimusena"
"1638" "transmbi_result.TextGrid" 36 "aga" "aga"
"1639" "transmbi_result.TextGrid" 36 "nagu" "nagu"
"1640" "transmbi_result.TextGrid" 36 "ma" "####"
"1641" "transmbi_result.TextGrid" 36 "ma" "####"
"1642" "transmbi_result.TextGrid" 36 "ma" "ma"
"1643" "transmbi_result.TextGrid" 36 "mõtlen" "mõtlen"
"1644" "transmbi_result.TextGrid" 36 "ma" "ma"
"1645" "transmbi_result.TextGrid" 36 "ma" "ma"
"1646" "transmbi_result.TextGrid" 36 "ma" "ma"
"1647" "transmbi_result.TextGrid" 36 "kujutan" "kujutan"
"1648" "transmbi_result.TextGrid" 36 "ette" "ette"
"1649" "transmbi_result.TextGrid" 36 "et" "et"
"1650" "transmbi_result.TextGrid" 36 "ütleme" "ütleme"
"1651" "transmbi_result.TextGrid" 36 "et" "et"
"1652" "transmbi_result.TextGrid" 36 "ma" "ma"
"1653" "transmbi_result.TextGrid" 36 "ei" "ei"
"1654" "transmbi_result.TextGrid" 36 "tea" "tea"
"1655" "transmbi_result.TextGrid" 36 "see" "see"
"1656" "transmbi_result.TextGrid" 36 "sama" "sama"
"1657" "transmbi_result.TextGrid" 36 "niimoodi" "niimoodi"
"1658" "transmbi_result.TextGrid" 36 "kohtub" "kohtub"
"1659" "transmbi_result.TextGrid" 36 "cissoolise" "sisulise"
"1660" "transmbi_result.TextGrid" 36 "naisega" "naisega"
"1661" "transmbi_result.TextGrid" 36 "kellel" "kellel"
"1662" "transmbi_result.TextGrid" 36 "on" "on"
"1663" "transmbi_result.TextGrid" 36 "väiksed" "väiksed"
"1664" "transmbi_result.TextGrid" 36 "rinnad" "rinnad"
"1665" "transmbi_result.TextGrid" 36 "jaa" "####"
"1666" "transmbi_result.TextGrid" 36 "kas" "kas"
"1667" "transmbi_result.TextGrid" 36 "siis" "siis"
"1668" "transmbi_result.TextGrid" 36 "tema" "tema"
"1669" "transmbi_result.TextGrid" 36 "esimene" "esimene"
"1670" "transmbi_result.TextGrid" 36 "küsimus" "küsimus"
"1671" "transmbi_result.TextGrid" 36 "on" "on"
"1672" "transmbi_result.TextGrid" 36 "et" "et"
"1673" "transmbi_result.TextGrid" 36 "aa" "aa"
"1674" "transmbi_result.TextGrid" 36 "ta" "ta"
"1675" "transmbi_result.TextGrid" 36 "on" "on"
"1676" "transmbi_result.TextGrid" 36 "tõenäoliselt" "tõenäoliselt"
"1677" "transmbi_result.TextGrid" 36 "rahulolematu" "rahulolematu"
"1678" "transmbi_result.TextGrid" 36 "oma" "oma"
"1679" "transmbi_result.TextGrid" 36 "väikeste" "väikeste"
"1680" "transmbi_result.TextGrid" 36 "rindadega" "rindadega"
"1681" "transmbi_result.TextGrid" 36 "ma" "ma"
"1682" "transmbi_result.TextGrid" 36 "küsin" "küsin"
"1683" "transmbi_result.TextGrid" 36 "kas" "kas"
"1684" "transmbi_result.TextGrid" 36 "ta" "ta"
"1685" "transmbi_result.TextGrid" 37 "jällegi" "jällegi"
"1686" "transmbi_result.TextGrid" 37 "see" "see"
"1687" "transmbi_result.TextGrid" 37 "on" "on"
"1688" "transmbi_result.TextGrid" 37 "see" "see"
"1689" "transmbi_result.TextGrid" 37 "on" "####"
"1690" "transmbi_result.TextGrid" 37 "see" "see"
"1691" "transmbi_result.TextGrid" 37 "on" "on"
"1692" "transmbi_result.TextGrid" 37 "olukord" "olukord"
"1693" "transmbi_result.TextGrid" 37 "kus" "kus"
"1694" "transmbi_result.TextGrid" 37 "suure" "suure"
"1695" "transmbi_result.TextGrid" 37 "suure" "suure"
"1696" "transmbi_result.TextGrid" 37 "suure" "suure"
"1697" "transmbi_result.TextGrid" 37 "tõenäosusega" "tõenäosusega"
"1698" "transmbi_result.TextGrid" 37 "see" "see"
"1699" "transmbi_result.TextGrid" 37 "väikeste" "väikeste"
"1700" "transmbi_result.TextGrid" 37 "rindadega" "rindadega"
"1701" "transmbi_result.TextGrid" 37 "naine" "naine"
"1702" "transmbi_result.TextGrid" 37 "ei" "ei"
"1703" "transmbi_result.TextGrid" 37 "tunne" "tunne"
"1704" "transmbi_result.TextGrid" 37 "end" "####"
"1705" "transmbi_result.TextGrid" 37 "üldse" "üldse"
"1706" "transmbi_result.TextGrid" 37 "halvasti" "halvasti"
"1707" "transmbi_result.TextGrid" 37 "issand" "issand"
"1708" "transmbi_result.TextGrid" 37 "jumal" "jumal"
"1709" "transmbi_result.TextGrid" 37 "ta" "ta"
"1710" "transmbi_result.TextGrid" 37 "saab" "saab"
"1711" "transmbi_result.TextGrid" 37 "kõhuli" "kõhuli"
"1712" "transmbi_result.TextGrid" 37 "magada" "magada"
"1713" "transmbi_result.TextGrid" 37 "jaa" "####"
"1714" "transmbi_result.TextGrid" 37 "see" "####"
"1715" "transmbi_result.TextGrid" 37 "on" "####"
"1716" "transmbi_result.TextGrid" 37 "imeline" "nime"
"1717" "transmbi_result.TextGrid" 37 "väiksed" "väiksed"
"1718" "transmbi_result.TextGrid" 37 "rinnad" "rinnad"
"1719" "transmbi_result.TextGrid" 37 "on" "on"
