"f" "voor" "ref" "hyp"
"1266" "ajalooeri_result.TextGrid" 68 "oli" "oli"
"1267" "ajalooeri_result.TextGrid" 68 "siis" "siis"
"1268" "ajalooeri_result.TextGrid" 68 "novembris" "novembris"
"1269" "ajalooeri_result.TextGrid" 68 "et" "et"
"1270" "ajalooeri_result.TextGrid" 68 "neil" "neil"
"1271" "ajalooeri_result.TextGrid" 68 "oli" "oli"
"1272" "ajalooeri_result.TextGrid" 68 "selline" "selline"
"1273" "ajalooeri_result.TextGrid" 68 "lühidalt" "lühidalt"
"1274" "ajalooeri_result.TextGrid" 68 "et" "et"
"1275" "ajalooeri_result.TextGrid" 68 "et" "et"
"1276" "ajalooeri_result.TextGrid" 68 "lilian" "lilian"
"1277" "ajalooeri_result.TextGrid" 68 "kotter" "kotter"
"1278" "ajalooeri_result.TextGrid" 68 "pikaaegne" "pikaaegne"
"1279" "ajalooeri_result.TextGrid" 68 "esinaine" "esinaine"
"1280" "ajalooeri_result.TextGrid" 68 "tema" "tema"
"1281" "ajalooeri_result.TextGrid" 68 "oli" "oli"
"1282" "ajalooeri_result.TextGrid" 68 "ajalooinstituudiga" "ajalooinstituudiga"
"1283" "ajalooeri_result.TextGrid" 68 "seotud" "seotud"
"1284" "ajalooeri_result.TextGrid" 68 "ja" "ja"
"1285" "ajalooeri_result.TextGrid" 68 "selle" "selle"
"1286" "ajalooeri_result.TextGrid" 68 "konverentsi" "konverentsi"
"1287" "ajalooeri_result.TextGrid" 68 "korraldamisega" "korraldamisega"
"1288" "ajalooeri_result.TextGrid" 68 "konverentsi" "konverentsi"
"1289" "ajalooeri_result.TextGrid" 68 "korraldasid" "korraldasid"
"1290" "ajalooeri_result.TextGrid" 68 "####" "muidu"
"1291" "ajalooeri_result.TextGrid" 68 "muidu" "koostöös"
"1292" "ajalooeri_result.TextGrid" 68 "koostöös" "rootslaste"
"1293" "ajalooeri_result.TextGrid" 68 "rootslastega" "ga"
"1294" "ajalooeri_result.TextGrid" 68 "onju" "onju"
"1295" "ajalooeri_result.TextGrid" 68 "et" "et"
"1296" "ajalooeri_result.TextGrid" 68 "ja" "ja"
"1297" "ajalooeri_result.TextGrid" 68 "tema" "tema"
"1298" "ajalooeri_result.TextGrid" 68 "tahtis" "tahtis"
"1299" "ajalooeri_result.TextGrid" 68 "kirjutada" "kirjutada"
"1300" "ajalooeri_result.TextGrid" 68 "artiklit" "artiklit"
"1301" "ajalooeri_result.TextGrid" 68 "lesbide" "lesbid"
"1302" "ajalooeri_result.TextGrid" 68 "ajaloost" "ajaloost"
"1303" "ajalooeri_result.TextGrid" 68 "onju" "onju"
"1304" "ajalooeri_result.TextGrid" 68 "et" "et"
"1305" "ajalooeri_result.TextGrid" 68 "eelkõige" "eelkõige"
"1306" "ajalooeri_result.TextGrid" 68 "kahekolmekümnendad" "kahekolmekümnendat"
"1307" "ajalooeri_result.TextGrid" 68 "tundus" "tundus"
"1308" "ajalooeri_result.TextGrid" 68 "et" "et"
"1309" "ajalooeri_result.TextGrid" 68 "võiks" "võiks"
"1310" "ajalooeri_result.TextGrid" 68 "see" "see"
"1311" "ajalooeri_result.TextGrid" 68 "teema" "teema"
"1312" "ajalooeri_result.TextGrid" 68 "olla" "####"
"1313" "ajalooeri_result.TextGrid" 69 "juba" "ka"
"1314" "ajalooeri_result.TextGrid" 69 "ajaloo" "juba"
"1315" "ajalooeri_result.TextGrid" 69 "uurimine" "ajaloo"
"1316" "ajalooeri_result.TextGrid" 70 "jaa" "no"
"1317" "ajalooeri_result.TextGrid" 70 "no" "täpselt"
"1318" "ajalooeri_result.TextGrid" 70 "täpselt" "siis"
"1319" "ajalooeri_result.TextGrid" 70 "siis" "ta"
"1320" "ajalooeri_result.TextGrid" 70 "ta" "kirjutas"
"1321" "ajalooeri_result.TextGrid" 70 "kirjutas" "sinnasamasse"
"1322" "ajalooeri_result.TextGrid" 70 "sinnasamasse" "eesti"
"1323" "ajalooeri_result.TextGrid" 70 "eesti" "ekspressi"
"1324" "ajalooeri_result.TextGrid" 70 "ekspressi" "ette"
"1325" "ajalooeri_result.TextGrid" 70 "et" "sellise"
"1326" "ajalooeri_result.TextGrid" 70 "sellise" "jälle"
"1327" "ajalooeri_result.TextGrid" 70 "jälle" "noh"
"1328" "ajalooeri_result.TextGrid" 70 "noh" "anonüümse"
"1329" "ajalooeri_result.TextGrid" 70 "anonüümse" "kuulutuse"
"1330" "ajalooeri_result.TextGrid" 70 "kuulutuse" "et"
"1331" "ajalooeri_result.TextGrid" 70 "et" "pärast"
"1332" "ajalooeri_result.TextGrid" 70 "pärast" "ma"
"1333" "ajalooeri_result.TextGrid" 70 "ma" "loen"
"1334" "ajalooeri_result.TextGrid" 70 "loen" "selle"
"1335" "ajalooeri_result.TextGrid" 70 "selle" "ette"
"1336" "ajalooeri_result.TextGrid" 70 "ette" "et"
"1337" "ajalooeri_result.TextGrid" 70 "et" "põhimõtteliselt"
"1338" "ajalooeri_result.TextGrid" 70 "põhimõtteliselt" "otsib"
"1339" "ajalooeri_result.TextGrid" 70 "otsib" "vanemaid"
"1340" "ajalooeri_result.TextGrid" 70 "vanemaid" "naisterahvaid"
"1341" "ajalooeri_result.TextGrid" 70 "naisterahvaid" "kes"
"1342" "ajalooeri_result.TextGrid" 70 "kes" "saaks"
"1343" "ajalooeri_result.TextGrid" 70 "saaks" "les"
"1344" "ajalooeri_result.TextGrid" 70 "les" "vanemaid"
"1345" "ajalooeri_result.TextGrid" 70 "vanemaid" "lesbidest"
"1346" "ajalooeri_result.TextGrid" 70 "lesbidest" "naisterahvaid"
"1347" "ajalooeri_result.TextGrid" 70 "naisterahvaid" "kes"
"1348" "ajalooeri_result.TextGrid" 70 "kes" "saaks"
"1349" "ajalooeri_result.TextGrid" 70 "saaks" "rääkida"
"1350" "ajalooeri_result.TextGrid" 70 "rääkida" "kuidas"
"1351" "ajalooeri_result.TextGrid" 70 "kuidas" "asjad"
"1352" "ajalooeri_result.TextGrid" 70 "asjad" "vanasti"
"1353" "ajalooeri_result.TextGrid" 70 "vanasti" "####"
"1354" "ajalooeri_result.TextGrid" 70 "üldse" "olid"
"1355" "ajalooeri_result.TextGrid" 70 "olid" "on"
"1356" "ajalooeri_result.TextGrid" 70 "on" "ju"
"1357" "ajalooeri_result.TextGrid" 70 "ju" "aga"
"1358" "ajalooeri_result.TextGrid" 70 "aga" "õnnetuseks"
"1359" "ajalooeri_result.TextGrid" 70 "õnnetuseks" "tulid"
"1360" "ajalooeri_result.TextGrid" 70 "tulid" "ainult"
"1361" "ajalooeri_result.TextGrid" 70 "####" "tema"
"1362" "ajalooeri_result.TextGrid" 70 "ainult" "vanused"
"1363" "ajalooeri_result.TextGrid" 70 "temavanused" "ja"
"1364" "ajalooeri_result.TextGrid" 70 "ja" "nooremad"
"1365" "ajalooeri_result.TextGrid" 70 "nooremad" "on"
"1366" "ajalooeri_result.TextGrid" 70 "on" "ju"
"1367" "ajalooeri_result.TextGrid" 70 "ju" "et"
"1368" "ajalooeri_result.TextGrid" 70 "et" "nagu"
"1369" "ajalooeri_result.TextGrid" 70 "nagu" "meil"
"1370" "ajalooeri_result.TextGrid" 70 "meil" "see"
"1371" "ajalooeri_result.TextGrid" 70 "see" "teema"
"1372" "ajalooeri_result.TextGrid" 70 "teema" "on"
"1373" "ajalooeri_result.TextGrid" 70 "on" "on"
"1374" "ajalooeri_result.TextGrid" 70 "on" "ju"
"1375" "ajalooeri_result.TextGrid" 70 "ju" "et"
"1376" "ajalooeri_result.TextGrid" 70 "et" "vanem"
"1377" "ajalooeri_result.TextGrid" 70 "vanem" "põlvkond"
"1378" "ajalooeri_result.TextGrid" 70 "põlvkond" "kuidagiviisi"
"1379" "ajalooeri_result.TextGrid" 70 "kuidagiviisi" "ka"
"1380" "ajalooeri_result.TextGrid" 70 "ka" "jätkuvalt"
"1381" "ajalooeri_result.TextGrid" 70 "jätkuvalt" "####"
"1382" "ajalooeri_result.TextGrid" 70 "on" "kuidagi"
"1383" "ajalooeri_result.TextGrid" 70 "kuidagi" "eraldi"
"1384" "ajalooeri_result.TextGrid" 70 "eraldi" "eraldatud"
"1385" "ajalooeri_result.TextGrid" 70 "eraldatud" "põlvkondade"
"1386" "ajalooeri_result.TextGrid" 70 "põlvkondade" "kaupa"
"1387" "ajalooeri_result.TextGrid" 70 "kaupa" "####"
"1388" "ajalooeri_result.TextGrid" 70 "jaa" "####"
"1389" "ajalooeri_result.TextGrid" 70 "mhmh" "on"
"1390" "ajalooeri_result.TextGrid" 70 "on" "ju"
"1391" "ajalooeri_result.TextGrid" 70 "ju" "kõik"
"1392" "ajalooeri_result.TextGrid" 70 "kõik" "toona"
"1393" "ajalooeri_result.TextGrid" 70 "toona" "samamoodi"
"1394" "ajalooeri_result.TextGrid" 70 "samamoodi" "väga"
"1395" "ajalooeri_result.TextGrid" 70 "väga" "vaikiv"
"1396" "ajalooeri_result.TextGrid" 70 "vaikiv" "selles"
"1397" "ajalooeri_result.TextGrid" 70 "selles" "mõttes"
"1398" "ajalooeri_result.TextGrid" 70 "mõttes" "nagu"
"1399" "ajalooeri_result.TextGrid" 70 "nagu" "poola"
"1400" "ajalooeri_result.TextGrid" 70 "väljapoole" "ja"
"1401" "ajalooeri_result.TextGrid" 70 "jaa" "ja"
"1402" "ajalooeri_result.TextGrid" 70 "jaa" "ja"
"1403" "ajalooeri_result.TextGrid" 70 "ja" "siis"
"1404" "ajalooeri_result.TextGrid" 70 "siis" "ühe"
"1405" "ajalooeri_result.TextGrid" 70 "ühes" "aga"
"1406" "ajalooeri_result.TextGrid" 70 "aga" "tema"
"1407" "ajalooeri_result.TextGrid" 70 "tema" "ümber"
"1408" "ajalooeri_result.TextGrid" 70 "ümber" "hakkas"
"1409" "ajalooeri_result.TextGrid" 70 "hakkas" "kogunema"
"1410" "ajalooeri_result.TextGrid" 70 "kogunema" "selline"
"1411" "ajalooeri_result.TextGrid" 70 "selline" "naistering"
"1412" "ajalooeri_result.TextGrid" 70 "naistering" "on"
"1413" "ajalooeri_result.TextGrid" 70 "on" "ju"
"1414" "ajalooeri_result.TextGrid" 70 "ju" "kes"
"1415" "ajalooeri_result.TextGrid" 70 "kes" "kellega"
"1416" "ajalooeri_result.TextGrid" 70 "kellega" "kirja"
"1417" "ajalooeri_result.TextGrid" 70 "kirju" "vahetasid"
"1418" "ajalooeri_result.TextGrid" 70 "vahetasid" "ja"
"1419" "ajalooeri_result.TextGrid" 70 "ja" "teine"
"1420" "ajalooeri_result.TextGrid" 70 "teine" "ring"
"1421" "ajalooeri_result.TextGrid" 70 "ring" "tuli"
"1422" "ajalooeri_result.TextGrid" 70 "tuli" "konverentsil"
"1423" "ajalooeri_result.TextGrid" 70 "konverentsilt" "on"
"1424" "ajalooeri_result.TextGrid" 70 "on" "ja"
"1425" "ajalooeri_result.TextGrid" 70 "ju" "kes"
"1426" "ajalooeri_result.TextGrid" 70 "kes" "lihtsalt"
"1427" "ajalooeri_result.TextGrid" 70 "lihtsalt" "teemast"
"1428" "ajalooeri_result.TextGrid" 70 "teemast" "huvitusid"
"1429" "ajalooeri_result.TextGrid" 70 "huvitusid" "####"
"1430" "ajalooeri_result.TextGrid" 70 "mhmh" "ja"
"1431" "ajalooeri_result.TextGrid" 70 "ja" "siis"
"1432" "ajalooeri_result.TextGrid" 70 "siis" "oli"
"1433" "ajalooeri_result.TextGrid" 70 "oli" "neil"
"1434" "ajalooeri_result.TextGrid" 70 "neil" "selline"
"1435" "ajalooeri_result.TextGrid" 70 "selline" "suur"
"1436" "ajalooeri_result.TextGrid" 70 "suur" "suvi"
"1437" "ajalooeri_result.TextGrid" 70 "suvi" "kus"
"1438" "ajalooeri_result.TextGrid" 70 "kus" "nad"
"1439" "ajalooeri_result.TextGrid" 70 "nad" "siis"
"1440" "ajalooeri_result.TextGrid" 70 "siis" "nuputasid"
"1441" "ajalooeri_result.TextGrid" 70 "nuputasid" "omavahel"
"1442" "ajalooeri_result.TextGrid" 70 "omavahel" "igast"
"1443" "ajalooeri_result.TextGrid" 70 "igast" "####"
"1444" "ajalooeri_result.TextGrid" 70 "asju" "asjast"
"1445" "ajalooeri_result.TextGrid" 71 "mobiiltelefone" "mobiiltelefon"
"1446" "ajalooeri_result.TextGrid" 71 "ei" "ei"
"1447" "ajalooeri_result.TextGrid" 71 "olnud" "olnud"
"1448" "ajalooeri_result.TextGrid" 71 "mobiil" "####"
"1449" "ajalooeri_result.TextGrid" 71 "internetti" "internetti"
"1450" "ajalooeri_result.TextGrid" 71 "ei" "ei"
"1451" "ajalooeri_result.TextGrid" 71 "olnud" "olnud"
"1452" "ajalooeri_result.TextGrid" 72 "ma" "ma"
"1453" "ajalooeri_result.TextGrid" 72 "võin" "võin"
"1454" "ajalooeri_result.TextGrid" 72 "rääkida" "rääkida"
"1455" "ajalooeri_result.TextGrid" 72 "kuidas" "kuidas"
"1456" "ajalooeri_result.TextGrid" 72 "see" "see"
"1457" "ajalooeri_result.TextGrid" 72 "süsteem" "süsteem"
"1458" "ajalooeri_result.TextGrid" 72 "oli" "oli"
"1459" "ajalooeri_result.TextGrid" 72 "sest" "sest"
"1460" "ajalooeri_result.TextGrid" 72 "see" "see"
"1461" "ajalooeri_result.TextGrid" 72 "eesti" "eesti"
"1462" "ajalooeri_result.TextGrid" 72 "ekspressi" "ekspressi"
"1463" "ajalooeri_result.TextGrid" 72 "tutvumiste" "tutvumiste"
"1464" "ajalooeri_result.TextGrid" 72 "kulutused" "kulutused"
"1465" "ajalooeri_result.TextGrid" 72 "olid" "olid"
"1466" "ajalooeri_result.TextGrid" 72 "anonüümsed" "anonüümsed"
"1467" "ajalooeri_result.TextGrid" 72 "mhmh" "####"
"1468" "ajalooeri_result.TextGrid" 72 "kuidas" "kuidas"
"1469" "ajalooeri_result.TextGrid" 72 "teha" "teha"
"1470" "ajalooeri_result.TextGrid" 72 "et" "et"
"1471" "ajalooeri_result.TextGrid" 72 "see" "see"
"1472" "ajalooeri_result.TextGrid" 72 "anonüümne" "anonüümne"
"1473" "ajalooeri_result.TextGrid" 72 "on" "on"
"1474" "ajalooeri_result.TextGrid" 72 "see" "see"
"1475" "ajalooeri_result.TextGrid" 72 "tähendab" "tähendab"
"1476" "ajalooeri_result.TextGrid" 72 "seda" "seda"
"1477" "ajalooeri_result.TextGrid" 72 "et" "et"
"1478" "ajalooeri_result.TextGrid" 72 "sul" "sul"
"1479" "ajalooeri_result.TextGrid" 72 "oli" "oli"
"1480" "ajalooeri_result.TextGrid" 72 "kood" "kood"
"1481" "ajalooeri_result.TextGrid" 72 "ja" "ja"
"1482" "ajalooeri_result.TextGrid" 72 "sina" "sina"
"1483" "ajalooeri_result.TextGrid" 72 "said" "said"
"1484" "ajalooeri_result.TextGrid" 72 "mingisuguse" "mingisuguse"
"1485" "ajalooeri_result.TextGrid" 72 "postkasti" "postkasti"
"1486" "ajalooeri_result.TextGrid" 72 "kinni" "kinni"
"1487" "ajalooeri_result.TextGrid" 72 "panna" "panna"
"1488" "ajalooeri_result.TextGrid" 72 "nagu" "nagu"
"1489" "ajalooeri_result.TextGrid" 72 "praegu" "praegu"
"1490" "ajalooeri_result.TextGrid" 72 "on" "on"
"1491" "ajalooeri_result.TextGrid" 72 "ka" "ka"
"1492" "ajalooeri_result.TextGrid" 72 "nendel" "nendel"
"1493" "ajalooeri_result.TextGrid" 72 "osadel" "osadel"
"1494" "ajalooeri_result.TextGrid" 72 "ma" "ma"
"1495" "ajalooeri_result.TextGrid" 72 "tean" "tean"
"1496" "ajalooeri_result.TextGrid" 72 "et" "et"
"1497" "ajalooeri_result.TextGrid" 72 "välismaa" "välismaa"
"1498" "ajalooeri_result.TextGrid" 72 "mingitel" "mingite"
"1499" "ajalooeri_result.TextGrid" 72 "a" "a"
"1500" "ajalooeri_result.TextGrid" 72 "la" "la"
"1501" "ajalooeri_result.TextGrid" 72 "youtuberitel" "####"
"1502" "ajalooeri_result.TextGrid" 72 "on" "####"
"1503" "ajalooeri_result.TextGrid" 72 "mingisugused" "####"
"1504" "ajalooeri_result.TextGrid" 72 "aa" "####"
"1505" "ajalooeri_result.TextGrid" 72 "po" "youtube"
"1506" "ajalooeri_result.TextGrid" 72 "box" "ritel"
"1507" "ajalooeri_result.TextGrid" 72 "või" "on"
"1508" "ajalooeri_result.TextGrid" 72 "po" "o"
"1509" "ajalooeri_result.TextGrid" 72 "box" "bok"
"1510" "ajalooeri_result.TextGrid" 72 "jaa" "ja"
"1511" "ajalooeri_result.TextGrid" 72 "need" "need"
"1512" "ajalooeri_result.TextGrid" 72 "olid" "olid"
"1513" "ajalooeri_result.TextGrid" 72 "üheksakümnendal" "üheksakümnendal"
"1514" "ajalooeri_result.TextGrid" 72 "aastal" "aastal"
"1515" "ajalooeri_result.TextGrid" 72 "totaalne" "totaalne"
"1516" "ajalooeri_result.TextGrid" 72 "teema" "teema"
"1517" "ajalooeri_result.TextGrid" 72 "ja" "ja"
"1518" "ajalooeri_result.TextGrid" 72 "hiljemgi" "hiljemgi"
"1519" "ajalooeri_result.TextGrid" 72 "veel" "veel"
"1520" "ajalooeri_result.TextGrid" 72 "onju" "onju"
"1521" "ajalooeri_result.TextGrid" 72 "et" "####"
"1522" "ajalooeri_result.TextGrid" 72 "ja" "ja"
"1523" "ajalooeri_result.TextGrid" 72 "siis" "siis"
"1524" "ajalooeri_result.TextGrid" 72 "sa" "sa"
"1525" "ajalooeri_result.TextGrid" 72 "said" "said"
"1526" "ajalooeri_result.TextGrid" 72 "sinna" "sinna"
"1527" "ajalooeri_result.TextGrid" 72 "selle" "selle"
"1528" "ajalooeri_result.TextGrid" 72 "sul" "sul"
"1529" "ajalooeri_result.TextGrid" 72 "oli" "oli"
"1530" "ajalooeri_result.TextGrid" 72 "see" "see"
"1531" "ajalooeri_result.TextGrid" 72 "number" "number"
"1532" "ajalooeri_result.TextGrid" 72 "sealt" "sealt"
"1533" "ajalooeri_result.TextGrid" 72 "eesti" "eesti"
"1534" "ajalooeri_result.TextGrid" 72 "ekspressist" "ekspressis"
"1535" "ajalooeri_result.TextGrid" 72 "anti" "anti"
"1536" "ajalooeri_result.TextGrid" 72 "sulle" "sulle"
"1537" "ajalooeri_result.TextGrid" 72 "number" "number"
"1538" "ajalooeri_result.TextGrid" 72 "ja" "ja"
"1539" "ajalooeri_result.TextGrid" 72 "ja" "ja"
"1540" "ajalooeri_result.TextGrid" 72 "siis" "siis"
"1541" "ajalooeri_result.TextGrid" 72 "kirjuta" "kirjuta"
"1542" "ajalooeri_result.TextGrid" 72 "sellele" "sellele"
"1543" "ajalooeri_result.TextGrid" 72 "sellele" "sellele"
"1544" "ajalooeri_result.TextGrid" 72 "numbrile" "numbrile"
"1545" "ajalooeri_result.TextGrid" 72 "on" "on"
"1546" "ajalooeri_result.TextGrid" 72 "ju" "ja"
"1547" "ajalooeri_result.TextGrid" 72 "siis" "siis"
"1548" "ajalooeri_result.TextGrid" 72 "said" "said"
"1549" "ajalooeri_result.TextGrid" 72 "siis" "siis"
"1550" "ajalooeri_result.TextGrid" 72 "nad" "nad"
"1551" "ajalooeri_result.TextGrid" 72 "andsid" "andsid"
"1552" "ajalooeri_result.TextGrid" 72 "sulle" "sulle"
"1553" "ajalooeri_result.TextGrid" 72 "selle" "selle"
"1554" "ajalooeri_result.TextGrid" 72 "õige" "õige"
"1555" "ajalooeri_result.TextGrid" 72 "asja" "asja"
"1556" "ajalooeri_result.TextGrid" 72 "on" "on"
"1557" "ajalooeri_result.TextGrid" 72 "ju" "ju"
"1558" "ajalooeri_result.TextGrid" 72 "et" "et"
"1559" "ajalooeri_result.TextGrid" 72 "sa" "sa"
"1560" "ajalooeri_result.TextGrid" 72 "said" "said"
"1561" "ajalooeri_result.TextGrid" 72 "anonüümne" "anonüümne"
"1562" "ajalooeri_result.TextGrid" 72 "ka" "ka"
"1563" "ajalooeri_result.TextGrid" 72 "olla" "olla"
"1564" "ajalooeri_result.TextGrid" 72 "mis" "mis"
"1565" "ajalooeri_result.TextGrid" 72 "on" "on"
"1566" "ajalooeri_result.TextGrid" 72 "mhmh" "####"
"1567" "ajalooeri_result.TextGrid" 72 "lgbt" "ka"
"1568" "ajalooeri_result.TextGrid" 72 "inimestele" "inimesele"
"1569" "ajalooeri_result.TextGrid" 72 "veel" "veel"
"1570" "ajalooeri_result.TextGrid" 72 "eriti" "eriti"
"1571" "ajalooeri_result.TextGrid" 72 "oluline" "oluline"
"1572" "ajalooeri_result.TextGrid" 72 "mhmh" "####"
"1573" "ajalooeri_result.TextGrid" 72 "jaa" "ja"
"1574" "ajalooeri_result.TextGrid" 72 "miks" "miks"
"1575" "ajalooeri_result.TextGrid" 72 "seda" "seda"
"1576" "ajalooeri_result.TextGrid" 72 "ka" "####"
"1577" "ajalooeri_result.TextGrid" 72 "kasutati" "####"
"1578" "ajalooeri_result.TextGrid" 72 "ilmselt" "kasutas"
"1579" "ajalooeri_result.TextGrid" 72 "jaa" "ja"
"1580" "ajalooeri_result.TextGrid" 72 "et" "et"
"1581" "ajalooeri_result.TextGrid" 72 "ega" "ega"
"1582" "ajalooeri_result.TextGrid" 72 "enamasti" "enamasti"
"1583" "ajalooeri_result.TextGrid" 72 "ei" "ei"
"1584" "ajalooeri_result.TextGrid" 72 "pandud" "pandud"
"1585" "ajalooeri_result.TextGrid" 72 "sinna" "sinna"
"1586" "ajalooeri_result.TextGrid" 72 "isegi" "isegi"
"1587" "ajalooeri_result.TextGrid" 72 "enda" "enda"
"1588" "ajalooeri_result.TextGrid" 72 "eesnime" "eesnime"
"1589" "ajalooeri_result.TextGrid" 72 "mitte" "mitte"
"1590" "ajalooeri_result.TextGrid" 72 "on" "on"
"1591" "ajalooeri_result.TextGrid" 72 "ju" "ja"
"1592" "ajalooeri_result.TextGrid" 72 "et" "et"
"1593" "ajalooeri_result.TextGrid" 72 "see" "see"
"1594" "ajalooeri_result.TextGrid" 72 "oligi" "oligi"
"1595" "ajalooeri_result.TextGrid" 72 "mees" "mees"
"1596" "ajalooeri_result.TextGrid" 72 "või" "või"
"1597" "ajalooeri_result.TextGrid" 72 "naine" "naine"
"1598" "ajalooeri_result.TextGrid" 72 "üldiselt" "üldiselt"
"1599" "ajalooeri_result.TextGrid" 72 "on" "on"
"1600" "ajalooeri_result.TextGrid" 72 "ju" "ja"
"1601" "ajalooeri_result.TextGrid" 72 "mis" "mis"
"1602" "ajalooeri_result.TextGrid" 72 "iganes" "iganes"
"1603" "ajalooeri_result.TextGrid" 72 "see" "see"
"1604" "ajalooeri_result.TextGrid" 72 "va" "####"
"1605" "ajalooeri_result.TextGrid" 72 "üldiselt" "üldiselt"
"1606" "ajalooeri_result.TextGrid" 72 "mees" "mees"
"1607" "ajalooeri_result.TextGrid" 72 "olgem" "olgem"
"1608" "ajalooeri_result.TextGrid" 72 "ausad" "ausad"
"1609" "ajalooeri_result.TextGrid" 72 "on" "on"
"1610" "ajalooeri_result.TextGrid" 72 "ju" "ju"
"1611" "ajalooeri_result.TextGrid" 73 "et" "et"
"1612" "ajalooeri_result.TextGrid" 73 "mis" "mis"
"1613" "ajalooeri_result.TextGrid" 73 "iganes" "iganes"
"1614" "ajalooeri_result.TextGrid" 73 "vanuses" "vanuses"
"1615" "ajalooeri_result.TextGrid" 73 "ja" "ja"
"1616" "ajalooeri_result.TextGrid" 73 "keda" "keda"
"1617" "ajalooeri_result.TextGrid" 73 "sa" "sa"
"1618" "ajalooeri_result.TextGrid" 73 "otsid" "otsid"
"1619" "ajalooeri_result.TextGrid" 73 "on" "####"
"1620" "ajalooeri_result.TextGrid" 73 "ju" "on"
"1621" "ajalooeri_result.TextGrid" 73 "jaa" "ja"
"1622" "ajalooeri_result.TextGrid" 73 "ja" "ja"
"1623" "ajalooeri_result.TextGrid" 73 "kirjuta" "kirjutaja"
"1624" "ajalooeri_result.TextGrid" 73 "umbes" "umbes"
"1625" "ajalooeri_result.TextGrid" 73 "on" "on"
"1626" "ajalooeri_result.TextGrid" 73 "ju" "ja"
"1627" "ajalooeri_result.TextGrid" 73 "et" "####"
"1628" "ajalooeri_result.TextGrid" 73 "vot" "et"
"1629" "ajalooeri_result.TextGrid" 73 "ja" "ja"
"1630" "ajalooeri_result.TextGrid" 73 "siis" "siis"
"1631" "ajalooeri_result.TextGrid" 73 "####" "need"
"1632" "ajalooeri_result.TextGrid" 73 "need" "lesbi"
"1633" "ajalooeri_result.TextGrid" 73 "lesbiliidu" "liidu"
"1634" "ajalooeri_result.TextGrid" 73 "naised" "naised"
"1635" "ajalooeri_result.TextGrid" 73 "kes" "kes"
"1636" "ajalooeri_result.TextGrid" 73 "algusest" "algusest"
"1637" "ajalooeri_result.TextGrid" 73 "peale" "peale"
"1638" "ajalooeri_result.TextGrid" 73 "on" "on"
"1639" "ajalooeri_result.TextGrid" 73 "selles" "selles"
"1640" "ajalooeri_result.TextGrid" 73 "mõttes" "mõttes"
"1641" "ajalooeri_result.TextGrid" 73 "hästi" "hästi"
"1642" "ajalooeri_result.TextGrid" 73 "hästi" "hästi"
"1643" "ajalooeri_result.TextGrid" 73 "minu" "minu"
"1644" "ajalooeri_result.TextGrid" 73 "minu" "minu"
"1645" "ajalooeri_result.TextGrid" 73 "jaoks" "jaoks"
"1646" "ajalooeri_result.TextGrid" 73 "selline" "selline"
"1647" "ajalooeri_result.TextGrid" 73 "eriline" "eriline"
"1648" "ajalooeri_result.TextGrid" 73 "et" "et"
"1649" "ajalooeri_result.TextGrid" 73 "nimi" "nimi"
"1650" "ajalooeri_result.TextGrid" 73 "on" "on"
"1651" "ajalooeri_result.TextGrid" 73 "küll" "küll"
"1652" "ajalooeri_result.TextGrid" 73 "lesbiliit" "lspiliit"
"1653" "ajalooeri_result.TextGrid" 73 "aga" "aga"
"1654" "ajalooeri_result.TextGrid" 73 "ka" "ka"
"1655" "ajalooeri_result.TextGrid" 73 "biseksuaalsed" "biseksuaalsed"
"1656" "ajalooeri_result.TextGrid" 73 "naised" "naised"
"1657" "ajalooeri_result.TextGrid" 73 "totaalselt" "totaalselt"
"1658" "ajalooeri_result.TextGrid" 73 "läksid" "läksid"
"1659" "ajalooeri_result.TextGrid" 73 "kohe" "kohe"
"1660" "ajalooeri_result.TextGrid" 73 "algusest" "algusest"
"1661" "ajalooeri_result.TextGrid" 73 "peale" "peale"
"1662" "ajalooeri_result.TextGrid" 73 "sinna" "sinna"
"1663" "ajalooeri_result.TextGrid" 73 "sisse" "####"
"1664" "ajalooeri_result.TextGrid" 73 "päriselt" "####"
"1665" "ajalooeri_result.TextGrid" 73 "või" "####"
"1666" "ajalooeri_result.TextGrid" 73 "okei" "sisse"
"1667" "ajalooeri_result.TextGrid" 73 "jaa" "ja"
"1668" "ajalooeri_result.TextGrid" 73 "et" "et"
"1669" "ajalooeri_result.TextGrid" 73 "ja" "ja"
"1670" "ajalooeri_result.TextGrid" 73 "siis" "siis"
"1671" "ajalooeri_result.TextGrid" 73 "oktoobris" "oktoobris"
"1672" "ajalooeri_result.TextGrid" 73 "nüüd" "nüüd"
"1673" "ajalooeri_result.TextGrid" 73 "eelmine" "eelmine"
"1674" "ajalooeri_result.TextGrid" 73 "aasta" "aasta"
"1675" "ajalooeri_result.TextGrid" 73 "mööduski" "mööduski"
"1676" "ajalooeri_result.TextGrid" 73 "neil" "neil"
"1677" "ajalooeri_result.TextGrid" 73 "ju" "ju"
"1678" "ajalooeri_result.TextGrid" 73 "kolmkümmend" "kolmkümmend"
"1679" "ajalooeri_result.TextGrid" 73 "aastat" "aastat"
"1680" "ajalooeri_result.TextGrid" 73 "asutamisest" "asutamisest"
"1681" "ajalooeri_result.TextGrid" 73 "et" "et"
"1682" "ajalooeri_result.TextGrid" 73 "lesbilit" "lesbilit"
