"f" "voor" "ref" "hyp"
"2484" "05082021_result.TextGrid" 46 "oska" "####"
"2485" "05082021_result.TextGrid" 46 "nagu" "nagu"
"2486" "05082021_result.TextGrid" 46 "eraldi" "####"
"2487" "05082021_result.TextGrid" 46 "seda" "####"
"2488" "05082021_result.TextGrid" 46 "välja" "####"
"2489" "05082021_result.TextGrid" 46 "tuua" "####"
"2490" "05082021_result.TextGrid" 46 "niimoodi" "####"
"2491" "05082021_result.TextGrid" 47 "ja" "ja"
"2492" "05082021_result.TextGrid" 48 "ja" "ja"
"2493" "05082021_result.TextGrid" 48 "need" "need"
"2494" "05082021_result.TextGrid" 48 "on" "on"
"2495" "05082021_result.TextGrid" 48 "veits" "veits"
"2496" "05082021_result.TextGrid" 48 "nagu" "nagu"
"2497" "05082021_result.TextGrid" 48 "erinevad" "erinevad"
"2498" "05082021_result.TextGrid" 48 "asjad" "asjad"
"2499" "05082021_result.TextGrid" 48 "ma" "ma"
"2500" "05082021_result.TextGrid" 48 "jaa" "####"
"2501" "05082021_result.TextGrid" 48 "ei" "ma"
"2502" "05082021_result.TextGrid" 48 "ei" "ei"
"2503" "05082021_result.TextGrid" 48 "oskaks" "oskaks"
"2504" "05082021_result.TextGrid" 48 "öelda" "öelda"
"2505" "05082021_result.TextGrid" 48 "et" "et"
"2506" "05082021_result.TextGrid" 48 "või" "####"
"2507" "05082021_result.TextGrid" 48 "võibolla" "võibolla"
"2508" "05082021_result.TextGrid" 48 "kui" "kui"
"2509" "05082021_result.TextGrid" 48 "on" "on"
"2510" "05082021_result.TextGrid" 48 "üritatud" "üritatud"
"2511" "05082021_result.TextGrid" 48 "siis" "siis"
"2512" "05082021_result.TextGrid" 48 "nagu" "nagu"
"2513" "05082021_result.TextGrid" 48 "i" "####"
"2514" "05082021_result.TextGrid" 48 "shut" "####"
"2515" "05082021_result.TextGrid" 48 "that" "####"
"2516" "05082021_result.TextGrid" 48 "stuff" "####"
"2517" "05082021_result.TextGrid" 48 "down" "stat"
"2518" "05082021_result.TextGrid" 48 "re" "suvine"
"2519" "05082021_result.TextGrid" 48 "pretty" "pidi"
"2520" "05082021_result.TextGrid" 48 "quick" "querk"
"2521" "05082021_result.TextGrid" 48 "niimoodi" "niimoodi"
"2522" "05082021_result.TextGrid" 48 "et" "et"
"2523" "05082021_result.TextGrid" 48 "ma" "ma"
"2524" "05082021_result.TextGrid" 48 "võib" "võib"
"2525" "05082021_result.TextGrid" 48 "olla" "olla"
"2526" "05082021_result.TextGrid" 48 "see" "see"
"2527" "05082021_result.TextGrid" 48 "juhtub" "juhtub"
"2528" "05082021_result.TextGrid" 48 "isegi" "isegi"
"2529" "05082021_result.TextGrid" 48 "nii" "nii"
"2530" "05082021_result.TextGrid" 48 "kiiresti" "kiiresti"
"2531" "05082021_result.TextGrid" 48 "et" "et"
"2532" "05082021_result.TextGrid" 48 "ma" "ma"
"2533" "05082021_result.TextGrid" 48 "ise" "ise"
"2534" "05082021_result.TextGrid" 48 "täiesti" "täiesti"
"2535" "05082021_result.TextGrid" 48 "unustan" "unustan"
"2536" "05082021_result.TextGrid" 48 "nagu" "nagu"
"2537" "05082021_result.TextGrid" 48 "ära" "ära"
"2538" "05082021_result.TextGrid" 48 "et" "et"
"2539" "05082021_result.TextGrid" 48 "see" "see"
"2540" "05082021_result.TextGrid" 48 "nagu" "nagu"
"2541" "05082021_result.TextGrid" 48 "juhtunud" "juhtunud"
"2542" "05082021_result.TextGrid" 48 "on" "on"
"2543" "05082021_result.TextGrid" 48 "aga" "aga"
"2544" "05082021_result.TextGrid" 48 "kui" "kui"
"2545" "05082021_result.TextGrid" 48 "ma" "ma"
"2546" "05082021_result.TextGrid" 48 "näiteks" "näiteks"
"2547" "05082021_result.TextGrid" 48 "kuskilt" "kuskilt"
"2548" "05082021_result.TextGrid" 48 "kõrvalt" "kõrvalt"
"2549" "05082021_result.TextGrid" 48 "kuulates" "kuulates"
"2550" "05082021_result.TextGrid" 48 "mingit" "mingit"
"2551" "05082021_result.TextGrid" 48 "sihukest" "nihkest"
"2552" "05082021_result.TextGrid" 48 "asja" "asja"
"2553" "05082021_result.TextGrid" 48 "siis" "####"
"2554" "05082021_result.TextGrid" 48 "no" "no"
"2555" "05082021_result.TextGrid" 48 "siis" "siis"
"2556" "05082021_result.TextGrid" 48 "on" "on"
"2557" "05082021_result.TextGrid" 48 "täiesti" "täiesti"
"2558" "05082021_result.TextGrid" 48 "teine" "teine"
"2559" "05082021_result.TextGrid" 48 "asi" "asi"
"2560" "05082021_result.TextGrid" 48 "nagu" "nagu"
"2561" "05082021_result.TextGrid" 48 "aga" "aga"
"2562" "05082021_result.TextGrid" 48 "s" "####"
"2563" "05082021_result.TextGrid" 48 "mhmh" "####"
"2564" "05082021_result.TextGrid" 48 "see" "see"
"2565" "05082021_result.TextGrid" 48 "on" "on"
"2566" "05082021_result.TextGrid" 48 "juba" "juba"
"2567" "05082021_result.TextGrid" 48 "see" "see"
"2568" "05082021_result.TextGrid" 48 "teema" "teema"
"2569" "05082021_result.TextGrid" 48 "et" "et"
"2570" "05082021_result.TextGrid" 48 "siis" "siis"
"2571" "05082021_result.TextGrid" 48 "no" "####"
"2572" "05082021_result.TextGrid" 48 "ühest" "ühes"
"2573" "05082021_result.TextGrid" 48 "kohast" "kohas"
"2574" "05082021_result.TextGrid" 48 "sis" "siis"
"2575" "05082021_result.TextGrid" 48 "sisse" "sisse"
"2576" "05082021_result.TextGrid" 48 "sõima" "sõima"
"2577" "05082021_result.TextGrid" 48 "inimene" "inimene"
"2578" "05082021_result.TextGrid" 48 "läbi" "läbi"
"2579" "05082021_result.TextGrid" 48 "liigu" "liigu"
"2580" "05082021_result.TextGrid" 48 "edasi" "edasi"
"2581" "05082021_result.TextGrid" 48 "nagu" "####"
"2582" "05082021_result.TextGrid" 49 "nojah" "nojah"
"2583" "05082021_result.TextGrid" 49 "ja" "####"
"2584" "05082021_result.TextGrid" 49 "seda" "####"
"2585" "05082021_result.TextGrid" 49 "on" "####"
"2586" "05082021_result.TextGrid" 49 "raske" "####"
"2587" "05082021_result.TextGrid" 49 "leida" "####"
"2588" "05082021_result.TextGrid" 49 "nagu" "####"
"2589" "05082021_result.TextGrid" 49 "see" "see"
"2590" "05082021_result.TextGrid" 49 "on" "on"
"2591" "05082021_result.TextGrid" 49 "niimoodi" "niimoodi"
"2592" "05082021_result.TextGrid" 49 "et" "et"
"2593" "05082021_result.TextGrid" 49 "isegi" "isegi"
"2594" "05082021_result.TextGrid" 49 "kui" "kui"
"2595" "05082021_result.TextGrid" 49 "sinu" "sinu"
"2596" "05082021_result.TextGrid" 49 "nagu" "na"
"2597" "05082021_result.TextGrid" 49 "valged" "et"
"2598" "05082021_result.TextGrid" 49 "sõbrad" "sa"
"2599" "05082021_result.TextGrid" 49 "võivad" "pead"
"2600" "05082021_result.TextGrid" 50 "no" "no"
"2601" "05082021_result.TextGrid" 50 "mul" "mul"
"2602" "05082021_result.TextGrid" 50 "oli" "oli"
"2603" "05082021_result.TextGrid" 50 "endal" "endal"
"2604" "05082021_result.TextGrid" 50 "ka" "ka"
"2605" "05082021_result.TextGrid" 50 "kindlasti" "kindlasti"
"2606" "05082021_result.TextGrid" 50 "jah" "####"
"2607" "05082021_result.TextGrid" 50 "mingi" "mingi"
"2608" "05082021_result.TextGrid" 50 "hetk" "hetk"
"2609" "05082021_result.TextGrid" 50 "kus" "kus"
"2610" "05082021_result.TextGrid" 50 "ma" "ma"
"2611" "05082021_result.TextGrid" 50 "isegi" "isegi"
"2612" "05082021_result.TextGrid" 50 "kui" "kui"
"2613" "05082021_result.TextGrid" 50 "keegi" "keegi"
"2614" "05082021_result.TextGrid" 50 "tegi" "tegi"
"2615" "05082021_result.TextGrid" 50 "siis" "siis"
"2616" "05082021_result.TextGrid" 50 "ma" "####"
"2617" "05082021_result.TextGrid" 50 "no" "no"
"2618" "05082021_result.TextGrid" 50 "umbes" "umbes"
"2619" "05082021_result.TextGrid" 50 "samamoodi" "samamoodi"
"2620" "05082021_result.TextGrid" 50 "et" "####"
"2621" "05082021_result.TextGrid" 50 "kui" "kui"
"2622" "05082021_result.TextGrid" 50 "sa" "sa"
"2623" "05082021_result.TextGrid" 50 "oled" "oled"
"2624" "05082021_result.TextGrid" 50 "nagu" "nagu"
"2625" "05082021_result.TextGrid" 50 "kiusatud" "kiusatud"
"2626" "05082021_result.TextGrid" 50 "ja" "ja"
"2627" "05082021_result.TextGrid" 50 "siis" "siis"
"2628" "05082021_result.TextGrid" 50 "kõi" "####"
"2629" "05082021_result.TextGrid" 50 "ma" "ma"
"2630" "05082021_result.TextGrid" 50 "ei" "ei"
"2631" "05082021_result.TextGrid" 50 "ei" "ei"
"2632" "05082021_result.TextGrid" 50 "räägi" "räägi"
"2633" "05082021_result.TextGrid" 50 "nagu" "nagu"
"2634" "05082021_result.TextGrid" 50 "otse" "####"
"2635" "05082021_result.TextGrid" 50 "v" "####"
"2636" "05082021_result.TextGrid" 50 "või" "####"
"2637" "05082021_result.TextGrid" 50 "põhimõtteliselt" "####"
"2638" "05082021_result.TextGrid" 50 "et" "otseselt"
"2639" "05082021_result.TextGrid" 50 "et" "et"
"2640" "05082021_result.TextGrid" 50 "kui" "kui"
"2641" "05082021_result.TextGrid" 50 "sa" "sa"
"2642" "05082021_result.TextGrid" 50 "oled" "oled"
"2643" "05082021_result.TextGrid" 50 "laps" "laps"
"2644" "05082021_result.TextGrid" 50 "keda" "keda"
"2645" "05082021_result.TextGrid" 50 "kiusatakse" "kiusatakse"
"2646" "05082021_result.TextGrid" 50 "ja" "ja"
"2647" "05082021_result.TextGrid" 50 "siis" "siis"
"2648" "05082021_result.TextGrid" 50 "keegi" "keegi"
"2649" "05082021_result.TextGrid" 50 "teeb" "teeb"
"2650" "05082021_result.TextGrid" 50 "sulle" "sulle"
"2651" "05082021_result.TextGrid" 50 "nalja" "nalja"
"2652" "05082021_result.TextGrid" 50 "siis" "siis"
"2653" "05082021_result.TextGrid" 50 "sa" "sa"
"2654" "05082021_result.TextGrid" 50 "või" "####"
"2655" "05082021_result.TextGrid" 50 "isegi" "isegi"
"2656" "05082021_result.TextGrid" 50 "üritad" "üritad"
"2657" "05082021_result.TextGrid" 50 "võibolla" "võibolla"
"2658" "05082021_result.TextGrid" 50 "kaasa" "kaasa"
"2659" "05082021_result.TextGrid" 50 "nendega" "####"
"2660" "05082021_result.TextGrid" 50 "vaata" "####"
"2661" "05082021_result.TextGrid" 50 "see" "####"
"2662" "05082021_result.TextGrid" 50 "oli" "####"
"2663" "05082021_result.TextGrid" 50 "mina" "####"
"2664" "05082021_result.TextGrid" 50 "olingi" "####"
"2665" "05082021_result.TextGrid" 50 "see" "####"
"2666" "05082021_result.TextGrid" 50 "tüüp" "####"
"2667" "05082021_result.TextGrid" 50 "kes" "####"
"2668" "05082021_result.TextGrid" 50 "mängis" "####"
"2669" "05082021_result.TextGrid" 50 "kaasa" "nende"
"2670" "05082021_result.TextGrid" 50 "nalja" "nalja"
"2671" "05082021_result.TextGrid" 50 "teha" "teha"
"2672" "05082021_result.TextGrid" 50 "nagu" "####"
"2673" "05082021_result.TextGrid" 50 "et" "####"
"2674" "05082021_result.TextGrid" 50 "nagu" "nagu"
"2675" "05082021_result.TextGrid" 50 "et" "et"
"2676" "05082021_result.TextGrid" 50 "meeldida" "meeldida"
"2677" "05082021_result.TextGrid" 50 "nagu" "nagu"
"2678" "05082021_result.TextGrid" 51 "ja" "ja"
"2679" "05082021_result.TextGrid" 51 "siis" "siis"
"2680" "05082021_result.TextGrid" 51 "see" "see"
"2681" "05082021_result.TextGrid" 51 "läheb" "läheb"
"2682" "05082021_result.TextGrid" 51 "veel" "veel"
"2683" "05082021_result.TextGrid" 51 "hullemaks" "hullemaks"
"2684" "05082021_result.TextGrid" 51 "ja" "ja"
"2685" "05082021_result.TextGrid" 51 "hullemaks" "hullemaks"
"2686" "05082021_result.TextGrid" 51 "jah" "####"
"2687" "05082021_result.TextGrid" 51 "ja" "ja"
"2688" "05082021_result.TextGrid" 51 "hullemaks" "hullemaks"
"2689" "05082021_result.TextGrid" 51 "niimoodi" "####"
"2690" "05082021_result.TextGrid" 51 "täpselt" "####"
"2691" "05082021_result.TextGrid" 51 "ja" "####"
"2692" "05082021_result.TextGrid" 51 "sina" "sina"
"2693" "05082021_result.TextGrid" 51 "oled" "oled"
"2694" "05082021_result.TextGrid" 51 "tegelikult" "tegelikult"
"2695" "05082021_result.TextGrid" 51 "see" "see"
"2696" "05082021_result.TextGrid" 51 "kes" "kes"
"2697" "05082021_result.TextGrid" 51 "selle" "selle"
"2698" "05082021_result.TextGrid" 51 "all" "all"
"2699" "05082021_result.TextGrid" 51 "kannatab" "kannatab"
"2700" "05082021_result.TextGrid" 51 "ja" "ja"
"2701" "05082021_result.TextGrid" 51 "mul" "mul"
"2702" "05082021_result.TextGrid" 51 "kunagi" "kunagi"
"2703" "05082021_result.TextGrid" 51 "nagu" "nagu"
"2704" "05082021_result.TextGrid" 51 "veits" "veits"
"2705" "05082021_result.TextGrid" 51 "nooremana" "nooremana"
"2706" "05082021_result.TextGrid" 51 "oli" "oli"
"2707" "05082021_result.TextGrid" 51 "seesama" "seesama"
"2708" "05082021_result.TextGrid" 51 "asi" "asi"
"2709" "05082021_result.TextGrid" 51 "aga" "aga"
"2710" "05082021_result.TextGrid" 51 "nüüd" "nüüd"
"2711" "05082021_result.TextGrid" 51 "ma" "ma"
"2712" "05082021_result.TextGrid" 51 "olen" "olen"
"2713" "05082021_result.TextGrid" 51 "täiesti" "####"
"2714" "05082021_result.TextGrid" 51 "see" "####"
"2715" "05082021_result.TextGrid" 51 "sorry" "tähtis"
"2716" "05082021_result.TextGrid" 51 "kui" "et"
"2717" "05082021_result.TextGrid" 51 "see" "see"
"2718" "05082021_result.TextGrid" 51 "et" "####"
"2719" "05082021_result.TextGrid" 51 "kui" "kui"
"2720" "05082021_result.TextGrid" 51 "sina" "sina"
"2721" "05082021_result.TextGrid" 51 "ei" "ei"
"2722" "05082021_result.TextGrid" 51 "suuda" "suuda"
"2723" "05082021_result.TextGrid" 51 "enda" "enda"
"2724" "05082021_result.TextGrid" 51 "suud" "suud"
"2725" "05082021_result.TextGrid" 51 "kinni" "kinni"
"2726" "05082021_result.TextGrid" 51 "hoida" "hoida"
"2727" "05082021_result.TextGrid" 51 "siis" "siis"
"2728" "05082021_result.TextGrid" 51 "usu" "usu"
"2729" "05082021_result.TextGrid" 51 "mind" "mind"
"2730" "05082021_result.TextGrid" 51 "ega" "ega"
"2731" "05082021_result.TextGrid" 51 "ma" "ma"
"2732" "05082021_result.TextGrid" 51 "ka" "ka"
"2733" "05082021_result.TextGrid" 51 "ei" "ei"
"2734" "05082021_result.TextGrid" 51 "suuda" "suuda"
"2735" "05082021_result.TextGrid" 51 "nagu" "####"
"2736" "05082021_result.TextGrid" 52 "ma" "ma"
"2737" "05082021_result.TextGrid" 52 "olen" "olen"
"2738" "05082021_result.TextGrid" 52 "täiesti" "täiesti"
"2739" "05082021_result.TextGrid" 52 "nõus" "nõus"
"2740" "05082021_result.TextGrid" 52 "sellega" "sellega"
"2741" "05082021_result.TextGrid" 52 "et" "et"
"2742" "05082021_result.TextGrid" 52 "mul" "mul"
"2743" "05082021_result.TextGrid" 52 "kunagi" "kunagi"
"2744" "05082021_result.TextGrid" 52 "lihtsalt" "lihtsalt"
"2745" "05082021_result.TextGrid" 52 "ma" "ma"
"2746" "05082021_result.TextGrid" 52 "ei" "ei"
"2747" "05082021_result.TextGrid" 52 "ma" "ma"
"2748" "05082021_result.TextGrid" 52 "ei" "ei"
"2749" "05082021_result.TextGrid" 52 "tea" "tea"
"2750" "05082021_result.TextGrid" 52 "miks" "miks"
"2751" "05082021_result.TextGrid" 52 "üks" "üks"
"2752" "05082021_result.TextGrid" 52 "hetk" "hetk"
"2753" "05082021_result.TextGrid" 52 "käis" "käis"
"2754" "05082021_result.TextGrid" 52 "see" "see"
"2755" "05082021_result.TextGrid" 52 "klikk" "klikk"
"2756" "05082021_result.TextGrid" 52 "ära" "####"
"2757" "05082021_result.TextGrid" 52 "nagu" "nagu"
"2758" "05082021_result.TextGrid" 52 "läbi" "läbi"
"2759" "05082021_result.TextGrid" 52 "ja" "ja"
"2760" "05082021_result.TextGrid" 52 "peast" "peast"
"2761" "05082021_result.TextGrid" 52 "ja" "####"
"2762" "05082021_result.TextGrid" 52 "no" "####"
"2763" "05082021_result.TextGrid" 52 "ja" "ja"
"2764" "05082021_result.TextGrid" 52 "siis" "siis"
"2765" "05082021_result.TextGrid" 52 "ma" "ma"
"2766" "05082021_result.TextGrid" 52 "sain" "sain"
"2767" "05082021_result.TextGrid" 52 "ka" "ka"
"2768" "05082021_result.TextGrid" 52 "aru" "aru"
"2769" "05082021_result.TextGrid" 52 "et" "et"
"2770" "05082021_result.TextGrid" 52 "kuule" "kuule"
"2771" "05082021_result.TextGrid" 52 "et" "et"
"2772" "05082021_result.TextGrid" 52 "sorry" "sorry"
"2773" "05082021_result.TextGrid" 52 "et" "et"
"2774" "05082021_result.TextGrid" 52 "ma" "ma"
"2775" "05082021_result.TextGrid" 52 "tegelikult" "tegelikult"
"2776" "05082021_result.TextGrid" 52 "ei" "ei"
"2777" "05082021_result.TextGrid" 52 "pea" "pea"
"2778" "05082021_result.TextGrid" 52 "ennast" "ennast"
"2779" "05082021_result.TextGrid" 52 "kas" "####"
"2780" "05082021_result.TextGrid" 52 "ma" "####"
"2781" "05082021_result.TextGrid" 52 "võin" "####"
"2782" "05082021_result.TextGrid" 52 "ropendada" "####"
"2783" "05082021_result.TextGrid" 52 "ei" "####"
"2784" "05082021_result.TextGrid" 52 "või" "####"
"2785" "05082021_result.TextGrid" 52 "jaa" "####"
"2786" "05082021_result.TextGrid" 52 "jaa" "####"
"2787" "05082021_result.TextGrid" 52 "go" "####"
"2788" "05082021_result.TextGrid" 52 "go" "####"
"2789" "05082021_result.TextGrid" 52 "for" "####"
"2790" "05082021_result.TextGrid" 52 "it" "####"
"2791" "05082021_result.TextGrid" 52 "nii" "####"
"2792" "05082021_result.TextGrid" 52 "et" "####"
"2793" "05082021_result.TextGrid" 52 "need" "####"
"2794" "05082021_result.TextGrid" 52 "lapsed" "####"
"2795" "05082021_result.TextGrid" 52 "ka" "####"
"2796" "05082021_result.TextGrid" 52 "kuuleksid" "panda"
"2797" "05082021_result.TextGrid" 52 "et" "v"
"2798" "05082021_result.TextGrid" 52 "mina" "mina"
"2799" "05082021_result.TextGrid" 52 "ei" "####"
"2800" "05082021_result.TextGrid" 52 "pea" "####"
"2801" "05082021_result.TextGrid" 52 "ennast" "####"
"2802" "05082021_result.TextGrid" 52 "et" "et"
"2803" "05082021_result.TextGrid" 52 "mina" "mina"
"2804" "05082021_result.TextGrid" 52 "ei" "ei"
"2805" "05082021_result.TextGrid" 52 "pea" "pea"
"2806" "05082021_result.TextGrid" 52 "ennast" "ennast"
"2807" "05082021_result.TextGrid" 53 "nagu" "nagu"
"2808" "05082021_result.TextGrid" 53 "sitasti" "sitassi"
"2809" "05082021_result.TextGrid" 53 "tundma" "tundma"
"2810" "05082021_result.TextGrid" 53 "selleks" "selleks"
"2811" "05082021_result.TextGrid" 53 "et" "et"
"2812" "05082021_result.TextGrid" 53 "teised" "teised"
"2813" "05082021_result.TextGrid" 53 "saaksid" "saaksid"
"2814" "05082021_result.TextGrid" 53 "ennast" "ennast"
"2815" "05082021_result.TextGrid" 53 "mugavalt" "mugavalt"
"2816" "05082021_result.TextGrid" 53 "või" "või"
"2817" "05082021_result.TextGrid" 53 "isegi" "isegi"
"2818" "05082021_result.TextGrid" 53 "nagu" "nagu"
"2819" "05082021_result.TextGrid" 53 "hästi" "hästi"
"2820" "05082021_result.TextGrid" 53 "tunda" "tunda"
"2821" "05082021_result.TextGrid" 53 "jaa" "####"
"2822" "05082021_result.TextGrid" 53 "et" "et"
"2823" "05082021_result.TextGrid" 53 "jah" "####"
"2824" "05082021_result.TextGrid" 53 "ja" "####"
"2825" "05082021_result.TextGrid" 54 "aga" "aga"
"2826" "05082021_result.TextGrid" 54 "see" "see"
"2827" "05082021_result.TextGrid" 54 "käis" "isegi"
"2828" "05082021_result.TextGrid" 54 "isegi" "üllatus"
"2829" "05082021_result.TextGrid" 54 "üllatavalt" "tavalt"
"2830" "05082021_result.TextGrid" 54 "nagu" "nagu"
"2831" "05082021_result.TextGrid" 54 "noorel" "noorel"
"2832" "05082021_result.TextGrid" 54 "hetkel" "hetkel"
"2833" "05082021_result.TextGrid" 54 "läbi" "läbi"
"2834" "05082021_result.TextGrid" 54 "minust" "minust"
"2835" "05082021_result.TextGrid" 54 "sest" "sest"
"2836" "05082021_result.TextGrid" 54 "et" "et"
"2837" "05082021_result.TextGrid" 54 "ma" "ma"
"2838" "05082021_result.TextGrid" 54 "tõesti" "tõesti"
"2839" "05082021_result.TextGrid" 54 "ma" "####"
"2840" "05082021_result.TextGrid" 54 "ma" "ma"
"2841" "05082021_result.TextGrid" 54 "mäletan" "mäletan"
"2842" "05082021_result.TextGrid" 54 "nagu" "nagu"
"2843" "05082021_result.TextGrid" 55 "ma" "ma"
"2844" "05082021_result.TextGrid" 55 "ma" "ma"
"2845" "05082021_result.TextGrid" 55 "ütleks" "ütleks"
"2846" "05082021_result.TextGrid" 55 "et" "et"
"2847" "05082021_result.TextGrid" 55 "sihukesed" "niisugused"
"2848" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2849" "05082021_result.TextGrid" 55 "kiusamised" "kiusamised"
"2850" "05082021_result.TextGrid" 55 "ja" "ja"
"2851" "05082021_result.TextGrid" 55 "sihukesed" "niisugused"
"2852" "05082021_result.TextGrid" 55 "asjad" "asjad"
"2853" "05082021_result.TextGrid" 55 "et" "et"
"2854" "05082021_result.TextGrid" 55 "need" "need"
"2855" "05082021_result.TextGrid" 55 "olid" "olid"
"2856" "05082021_result.TextGrid" 55 "oluliselt" "oluliselt"
"2857" "05082021_result.TextGrid" 55 "hullemad" "hullemad"
"2858" "05082021_result.TextGrid" 55 "siis" "siis"
"2859" "05082021_result.TextGrid" 55 "mitte" "mitte"
"2860" "05082021_result.TextGrid" 55 "et" "et"
"2861" "05082021_result.TextGrid" 55 "neid" "neid"
"2862" "05082021_result.TextGrid" 55 "oleks" "oleks"
"2863" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2864" "05082021_result.TextGrid" 55 "nüüd" "nüüd"
"2865" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2866" "05082021_result.TextGrid" 55 "vähem" "vähem"
"2867" "05082021_result.TextGrid" 55 "aga" "aga"
"2868" "05082021_result.TextGrid" 55 "lihtsalt" "lihtsalt"
"2869" "05082021_result.TextGrid" 55 "asi" "asi"
"2870" "05082021_result.TextGrid" 55 "ongi" "####"
"2871" "05082021_result.TextGrid" 55 "selles" "on"
"2872" "05082021_result.TextGrid" 55 "et" "siis"
"2873" "05082021_result.TextGrid" 55 "ma" "ma"
"2874" "05082021_result.TextGrid" 55 "oskan" "oskan"
"2875" "05082021_result.TextGrid" 55 "vastavalt" "vastavalt"
"2876" "05082021_result.TextGrid" 55 "käituda" "käituda"
"2877" "05082021_result.TextGrid" 55 "sellistes" "sellistes"
"2878" "05082021_result.TextGrid" 55 "olukordades" "olukordades"
"2879" "05082021_result.TextGrid" 55 "kui" "kui"
"2880" "05082021_result.TextGrid" 55 "keegi" "keegi"
"2881" "05082021_result.TextGrid" 55 "tuleks" "tuleks"
"2882" "05082021_result.TextGrid" 55 "kuskil" "kuskil"
"2883" "05082021_result.TextGrid" 55 "tänaval" "tänaval"
"2884" "05082021_result.TextGrid" 55 "tuleb" "####"
"2885" "05082021_result.TextGrid" 55 "mulle" "tulema"
"2886" "05082021_result.TextGrid" 55 "midagi" "midagi"
"2887" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2888" "05082021_result.TextGrid" 55 "ütlema" "ütlema"
"2889" "05082021_result.TextGrid" 55 "või" "või"
"2890" "05082021_result.TextGrid" 55 "mida" "mida"
"2891" "05082021_result.TextGrid" 55 "iganes" "iganes"
"2892" "05082021_result.TextGrid" 55 "on" "on"
"2893" "05082021_result.TextGrid" 55 "ju" "ju"
"2894" "05082021_result.TextGrid" 55 "näitama" "näitama"
"2895" "05082021_result.TextGrid" 55 "siis" "siis"
"2896" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2897" "05082021_result.TextGrid" 55 "sorry" "####"
"2898" "05082021_result.TextGrid" 55 "ma" "####"
"2899" "05082021_result.TextGrid" 55 "ma" "ma"
"2900" "05082021_result.TextGrid" 55 "tulen" "tulen"
"2901" "05082021_result.TextGrid" 55 "kohe" "kohe"
"2902" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2903" "05082021_result.TextGrid" 55 "küsin" "küsin"
"2904" "05082021_result.TextGrid" 55 "et" "et"
"2905" "05082021_result.TextGrid" 55 "mis" "mis"
"2906" "05082021_result.TextGrid" 55 "sul" "sul"
"2907" "05082021_result.TextGrid" 55 "viga" "viga"
"2908" "05082021_result.TextGrid" 55 "on" "on"
"2909" "05082021_result.TextGrid" 55 "nagu" "aga"
"2910" "05082021_result.TextGrid" 55 "versus" "versus"
"2911" "05082021_result.TextGrid" 55 "siis" "siis"
"2912" "05082021_result.TextGrid" 55 "vanasti" "vanasti"
"2913" "05082021_result.TextGrid" 55 "ma" "####"
"2914" "05082021_result.TextGrid" 55 "olin" "####"
"2915" "05082021_result.TextGrid" 55 "lihtsalt" "mast"
"2916" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2917" "05082021_result.TextGrid" 55 "pea" "pea"
"2918" "05082021_result.TextGrid" 55 "alla" "alla"
"2919" "05082021_result.TextGrid" 55 "ära" "ära"
"2920" "05082021_result.TextGrid" 55 "ütle" "ütle"
"2921" "05082021_result.TextGrid" 55 "midagi" "midagi"
"2922" "05082021_result.TextGrid" 55 "ja" "ja"
"2923" "05082021_result.TextGrid" 55 "ma" "ma"
"2924" "05082021_result.TextGrid" 55 "ei" "ei"
"2925" "05082021_result.TextGrid" 55 "tea" "tea"
"2926" "05082021_result.TextGrid" 55 "ürita" "ürita"
"2927" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2928" "05082021_result.TextGrid" 55 "unustada" "unustada"
"2929" "05082021_result.TextGrid" 55 "ja" "ja"
"2930" "05082021_result.TextGrid" 55 "siis" "siis"
"2931" "05082021_result.TextGrid" 55 "aga" "aga"
"2932" "05082021_result.TextGrid" 55 "siis" "siis"
"2933" "05082021_result.TextGrid" 55 "oli" "oli"
"2934" "05082021_result.TextGrid" 55 "see" "see"
"2935" "05082021_result.TextGrid" 55 "kui" "kui"
"2936" "05082021_result.TextGrid" 55 "see" "see"
"2937" "05082021_result.TextGrid" 55 "nagu" "nagu"
"2938" "05082021_result.TextGrid" 55 "kripeldama" "kripeldama"
"2939" "05082021_result.TextGrid" 55 "jäi" "####"
"2940" "05082021_result.TextGrid" 56 "see" "see"
"2941" "05082021_result.TextGrid" 56 "et" "et"
"2942" "05082021_result.TextGrid" 56 "noorena" "####"
"2943" "05082021_result.TextGrid" 56 "võib" "####"
"2944" "05082021_result.TextGrid" 56 "olla" "####"
"2945" "05082021_result.TextGrid" 56 "võõras" "####"
"2946" "05082021_result.TextGrid" 56 "su" "####"
"2947" "05082021_result.TextGrid" 56 "sõber" "####"
"2948" "05082021_result.TextGrid" 56 "jaa" "norra"
"2949" "05082021_result.TextGrid" 56 "sa" "sa"
"2950" "05082021_result.TextGrid" 56 "ei" "ei"
"2951" "05082021_result.TextGrid" 56 "saa" "saa"
"2952" "05082021_result.TextGrid" 56 "isegi" "isegi"
"2953" "05082021_result.TextGrid" 56 "aru" "aru"
